BomCodeId,GoodsId
561,23153
561,23154
561,23155
561,31152
561,32677
561,32767
561,37676
561,46425
561,46426
561,46427
561,46428
561,46429
561,46430
561,46431
561,46432
561,46433
562,23129
562,23130
562,23131
562,23132
562,23133
562,23134
562,23135
562,23136
562,23137
562,31155
562,32764
562,32815
562,37681
562,46503
562,46504
562,46505
562,46506
562,46507
562,46508
562,46509
562,46510
563,11466
563,11960
563,11961
563,12168
563,12169
563,20447
563,22885
564,5936
564,11184
564,16840
564,18890
564,19333
564,19334
564,19371
564,19678
564,19975
564,38075
564,39633
565,31483
565,31723
565,31724
565,31725
565,31726
565,31727
565,31728
565,31729
565,31730
565,31731
565,31732
565,31833
565,37762
565,38149
565,38332
565,38571
565,39071
565,39409
565,39630
565,39704
567,20177
567,20178
567,20179
567,20180
567,20181
567,20182
567,20183
567,20184
567,20185
567,31718
567,31814
567,37015
567,38098
567,38334
567,38576
567,39112
567,39556
567,39960
567,39963
568,20159
568,20160
568,20161
568,20162
568,20163
568,20164
568,20165
568,20166
568,31790
568,31791
568,34503
568,37016
568,38072
568,38095
568,38386
568,38577
568,39110
568,39554
568,39644
568,39961
568,41133
568,46017
572,19594
572,19595
572,19596
572,31032
573,31429
575,22532
576,22533
577,22534
578,22535
579,22536
580,22708
581,22709
582,22710
583,31627
584,31628
585,31629
586,31630
587,31689
588,31690
589,31691
590,31692
591,31693
592,31694
593,31428
594,31427
595,31425
596,31431
597,31430
599,31696
621,31505
621,31715
621,31716
621,31717
621,32122
621,34318
621,37761
621,39116
650,31733
650,31734
650,31735
650,31736
650,31737
650,31738
650,31739
650,31740
650,31741
650,31742
650,31743
650,31834
650,37763
661,31744
661,31745
661,31746
661,31747
661,31748
661,31835
661,37766
669,31469
669,31749
669,31750
669,31751
669,31752
669,31836
671,31753
671,31754
671,31755
671,31756
671,31757
671,31758
671,31759
671,31760
671,31761
671,31762
671,31837
671,38129
671,38130
671,38578
671,39111
671,39339
671,39555
671,39643
681,31763
681,31764
681,31765
681,31766
681,31767
681,31768
681,31769
681,31770
681,31771
681,31772
681,31838
712,31773
712,31774
712,31775
712,31776
712,31777
712,31778
712,31839
712,37784
718,31779
718,31780
718,31840
718,34889
718,34890
718,34891
720,31781
721,31782
722,31783
722,31784
722,31785
722,31786
722,31841
722,32967
722,37182
722,37769
726,31787
726,31788
726,31789
726,31842
726,36580
726,37646
729,31581
729,31582
729,31583
729,31584
729,31585
729,31586
729,31587
729,31588
729,31589
729,31590
729,31843
729,37014
729,38148
729,38150
729,38293
729,38333
729,38385
729,38575
729,39113
729,39335
729,39557
729,39631
729,39962
771,23176
771,31719
771,31720
771,31721
771,31722
771,31815
771,34763
771,35044
771,35045
772,23209
772,23212
772,23213
772,23214
772,23215
772,23216
772,23217
772,31665
772,31806
772,31807
772,31808
772,31817
772,37031
772,37377
772,37474
772,37772
772,38289
772,39862
772,40072
772,40254
773,23246
773,23249
773,23250
773,23251
773,23252
773,23253
773,23254
773,31503
773,31666
773,31809
773,31818
773,33070
773,37187
773,37638
773,37639
773,37773
773,38375
773,40054
773,40144
774,5938
774,10678
774,10679
774,11465
774,12215
774,12297
774,20658
774,31812
774,31819
774,35201
774,37424
774,38760
774,38768
774,39398
774,39967
775,11963
775,11964
775,11965
775,12216
775,13136
775,20014
775,20725
775,31813
775,31820
775,35202
775,39490
775,40097
776,20502
776,20504
776,20510
776,20512
776,20514
776,20516
776,20518
776,20520
776,20587
776,31822
776,33962
776,37091
776,40143
777,31792
777,31793
777,31794
777,31824
778,31795
778,31796
778,31797
778,31825
779,31798
779,31799
779,31800
779,31801
779,31802
779,31826
779,37329
779,37770
779,38848
779,38849
779,39333
780,31695
780,31803
780,31804
780,31805
780,31827
780,34363
780,37447
780,37771
780,39100
780,39123
781,31697
781,31698
781,31699
781,31700
781,31701
781,31828
781,37759
781,40044
782,31468
782,31702
782,31703
782,31829
782,34371
782,34372
783,31704
783,31705
783,31706
783,31830
784,31707
784,31708
784,31709
784,31831
785,31710
785,31711
785,31712
785,31713
785,31714
785,31832
785,37760
785,38846
785,38847
785,39351
786,23227
786,23228
786,23229
786,23230
786,23231
786,23232
786,23233
786,23234
786,23235
786,31664
786,31810
786,31844
786,33170
786,37087
786,37774
786,39888
786,39923
786,39937
786,39949
786,40024
787,23264
787,23265
787,23266
787,23267
787,23268
787,23269
787,23270
787,23271
787,23272
787,31504
787,31667
787,31845
787,33171
787,37188
787,37775
787,40053
787,40057
787,40058
787,40080
788,23218
788,23219
788,23220
788,23221
788,23222
788,23223
788,23224
788,23225
788,23226
788,31668
788,31811
788,32120
788,36727
788,37013
788,37776
788,38189
788,39337
789,23255
789,23256
789,23257
789,23258
789,23259
789,23260
789,23261
789,23262
789,23263
789,31475
789,31669
789,32121
789,36826
789,37092
789,37777
789,39396
790,32372
790,32373
790,32374
790,32375
790,32376
790,32377
791,32378
791,32379
791,32380
791,32381
791,32382
791,32383
792,32384
792,32385
792,32386
792,32387
792,32388
792,32389
793,32390
793,32391
793,32392
793,32393
793,32394
793,32395
794,32533
794,32534
794,32535
794,32536
794,32537
794,32538
795,32396
795,32397
795,32398
795,32399
795,32400
795,32401
796,32527
796,32528
796,32529
796,32530
796,32531
796,32532
797,32402
797,32403
797,32404
797,32405
797,32406
797,32407
798,32358
798,32359
798,32360
798,32361
798,32362
798,32363
800,32310
800,32311
800,32312
800,32313
800,32314
800,32315
801,32322
801,32323
801,32324
801,32325
801,32326
801,32327
802,32316
802,32317
802,32318
802,32319
802,32320
802,32321
803,32328
803,32329
803,32330
803,32331
803,32332
803,32333
804,32334
804,32335
804,32336
804,32337
804,32338
804,32339
805,32340
805,32341
805,32342
805,32343
805,32344
805,32345
806,32346
806,32347
806,32348
806,32349
806,32350
806,32351
807,32352
807,32353
807,32354
807,32355
807,32356
807,32357
808,32370
809,32371
810,32408
810,32409
810,32410
810,32411
810,32412
810,32413
811,32414
811,32415
811,32416
811,32417
811,32418
811,32419
812,32420
812,32421
812,32422
812,32423
812,32424
812,32425
813,32426
813,32427
813,32428
813,32429
813,32430
813,32431
814,32432
814,32433
814,32434
814,32435
814,32436
814,32437
815,32438
815,32439
815,32440
815,32441
815,32442
815,32443
816,32444
816,32445
816,32446
816,32447
816,32448
816,32449
817,32450
817,32451
817,32452
817,32453
817,32454
817,32455
818,32456
818,32457
818,32458
818,32459
818,32460
818,32461
819,32462
819,32463
819,32464
819,32465
819,32466
819,32467
820,32498
820,32499
820,32500
820,32501
820,32502
820,32503
821,32486
821,32487
821,32488
821,32489
821,32490
821,32491
822,32492
822,32493
822,32494
822,32495
822,32496
822,32497
823,32267
823,32268
823,32269
824,32468
824,32469
824,32470
824,32471
824,32472
824,32473
825,32474
825,32475
825,32476
825,32477
825,32478
825,32479
826,32480
826,32481
826,32482
826,32483
826,32484
826,32485
827,32264
828,32265
829,32266
829,39386
831,32125
831,32126
831,32127
831,32128
831,32129
831,37670
831,41026
832,32130
832,32131
832,32132
832,32133
832,32818
832,37678
833,32134
833,32135
833,32136
833,32137
833,32679
833,37682
834,31569
834,32138
835,32504
836,32505
836,32506
837,32507
837,32508
838,32509
838,32510
839,32511
839,32512
840,4893
840,4894
840,4895
840,30854
841,4897
841,4898
841,4899
841,30855
842,4901
842,4902
842,4903
842,31005
844,32516
845,32364
845,32365
845,32366
845,32367
845,32368
845,32369
846,32563
847,32562
848,32561
849,32560
850,32559
851,32558
852,32557
853,32556
854,4576
854,4687
854,30862
855,4577
855,4688
855,30863
856,6121
856,6122
856,30869
857,6123
857,6124
857,30870
858,6125
858,6126
858,30871
859,6127
859,6128
859,30872
859,33816
859,47012
859,47013
859,47014
860,4579
860,4655
860,30878
860,47015
860,47016
861,32514
862,32515
863,6130
864,14506
864,30879
865,32513
866,6187
866,30874
867,32555
868,32554
869,32547
870,6190
870,30875
871,32544
872,32545
872,32546
873,15689
873,15690
873,30876
874,15691
874,30877
875,32308
875,32309
875,34939
876,41453
878,32550
880,32551
881,32553
882,32517
883,32518
884,32141
884,32142
884,32143
884,33909
884,46893
884,46894
885,32144
885,32145
885,32146
885,34359
885,46896
885,46897
886,1098
886,1099
886,1100
886,16751
886,18609
886,18763
886,31167
886,32776
887,607
887,16888
887,16889
887,18655
887,18809
887,30912
887,32152
887,32153
887,32154
887,32155
887,32156
887,32157
887,32712
887,32713
887,37715
890,625
890,627
890,628
890,629
890,630
890,3122
890,16699
890,16897
890,16898
890,18657
890,18811
890,30832
890,32158
890,32159
890,37717
890,46534
890,46535
890,46536
890,46537
890,46538
890,46539
891,619
891,16895
891,16896
891,18656
891,18810
891,30913
891,32160
891,32161
891,32162
891,32163
891,32164
891,32165
891,33180
891,33181
891,37716
892,22989
892,30986
893,22990
893,30987
894,32552
895,23085
895,30975
896,23086
896,30976
897,23087
897,30977
898,23088
898,31090
899,23089
899,31091
900,23090
900,31092
901,23091
901,31093
902,23092
902,31094
903,23093
903,31095
904,32300
904,33061
905,32301
905,34421
906,32302
906,34422
907,32303
908,32304
908,44308
909,32305
910,32306
911,32307
911,32701
912,22763
912,30805
913,32193
913,32194
913,32196
913,32197
913,32198
913,32199
913,32200
913,32201
913,32202
913,32204
914,22764
914,30806
915,22765
915,30807
916,22766
916,30808
917,22767
917,30809
918,22768
918,30810
919,32205
919,32206
919,32207
919,32208
919,32209
919,32210
919,32211
919,32212
919,32213
919,32214
920,22769
920,30811
921,22770
921,30812
922,32216
922,32225
922,32226
922,32227
922,32228
922,32229
922,32230
922,32231
922,32232
922,32233
923,32234
923,32235
923,32236
923,32237
923,32238
923,32239
923,32240
923,32241
923,32242
923,32243
924,32244
924,32245
924,32246
924,32247
924,32248
924,32249
924,32250
924,32251
924,32252
924,32253
925,32254
925,32255
925,32256
925,32257
925,32258
925,32259
925,32260
925,32261
925,32262
925,32263
926,32270
926,32271
926,32272
926,32273
926,32274
926,32275
926,32276
926,32277
926,32278
926,32279
927,32280
927,32281
927,32282
927,32283
927,32284
927,32285
927,32286
927,32287
927,32288
927,32289
928,32290
928,32291
928,32292
928,32293
928,32294
928,32295
928,32296
928,32297
928,32298
928,32299
930,32548
931,16836
932,16837
933,16838
934,16839
935,11324
936,33047
939,33336
940,33374
940,33375
940,33468
940,34193
940,46936
940,46937
940,46939
941,33372
941,33384
941,33385
941,34199
941,46941
941,46942
941,46944
943,33435
944,33436
945,33438
946,33439
947,33469
948,13887
948,30897
949,33471
950,31409
951,31416
952,31411
953,31410
954,31412
955,13160
956,5452
957,12220
958,31351
959,31352
960,31353
961,11254
962,13669
963,22316
964,22317
965,31680
966,31687
967,31417
968,31420
969,31419
970,31418
971,31432
972,31671
973,31439
974,31673
975,31434
976,31674
977,31433
978,31676
979,31435
980,31408
981,31679
982,31404
983,13930
984,13933
986,4365
987,4364
988,5627
989,5630
990,31356
991,31357
992,31421
993,5942
994,10622
995,3949
996,31358
997,31359
998,31360
999,31361
1000,31362
1001,13145
1002,13146
1003,13147
1004,13148
1005,13149
1006,13150
1007,13186
1008,19953
1009,20940
1010,21023
1011,21040
1012,21123
1013,21140
1014,21204
1015,21223
1016,21238
1017,21240
1018,21289
1019,21325
1020,21338
1021,21340
1022,21374
1023,21423
1024,21425
1025,21438
1026,21489
1027,30449
1028,30464
1029,30513
1030,31185
1031,302
1032,3378
1033,3403
1034,19036
1035,20933
1036,21026
1037,21044
1038,21051
1039,21112
1040,21133
1041,21158
1042,21162
1043,21187
1044,21201
1045,21226
1046,21244
1047,21251
1048,21294
1049,21312
1050,21319
1051,21337
1052,21362
1053,21376
1054,21401
1055,21426
1056,21494
1057,21512
1058,21519
1059,23434
1060,30454
1061,30468
1062,30518
1063,31672
1064,3408
1065,4676
1066,10594
1067,20937
1068,21005
1069,21022
1070,21124
1071,21141
1072,21205
1073,21222
1074,21239
1075,21256
1076,21290
1077,21307
1078,21324
1079,21341
1080,21358
1081,21375
1082,21422
1083,21490
1084,21507
1085,30450
1086,30463
1087,32688
1088,304
1089,1154
1090,14558
1091,20960
1092,21003
1093,21017
1094,21053
1095,21103
1096,21153
1097,21160
1098,21167
1099,21203
1100,21210
1101,21217
1102,21253
1103,21260
1104,21303
1105,21310
1106,21317
1107,21353
1108,21360
1109,21367
1110,21396
1111,21403
1112,21496
1113,21503
1114,21510
1115,30470
1116,30534
1117,31406
1118,32885
1120,13932
1121,21016
1122,21020
1123,21041
1124,21143
1125,21152
1126,21186
1127,21211
1128,21220
1129,21250
1130,21254
1131,21284
1132,21318
1133,21343
1134,21352
1135,21386
1136,21411
1137,21420
1138,21479
1139,21484
1140,21488
1141,21509
1142,21513
1143,21518
1144,30069
1145,30469
1146,30503
1147,31405
1148,306
1149,5654
1150,20980
1151,20997
1152,21030
1153,21048
1154,21065
1155,21115
1156,21116
1157,21129
1158,21166
1159,21179
1160,21197
1161,21230
1162,21248
1163,21265
1164,21315
1165,21316
1166,21366
1167,21380
1168,21383
1169,21397
1170,21430
1171,21498
1172,21515
1173,21516
1174,30458
1175,30472
1176,30522
1177,30539
1178,31675
1179,310
1180,3377
1181,3411
1182,19387
1183,20959
1184,20995
1185,21025
1186,21102
1187,21125
1188,21159
1189,21161
1190,21168
1191,21195
1192,21202
1193,21225
1194,21259
1195,21261
1197,21302
1198,21359
1199,21361
1200,21368
1201,21395
1202,21402
1203,21404
1204,21495
1205,21504
1206,30462
1207,30526
1208,3407
1209,3409
1210,18885
1211,20972
1212,21021
1213,21055
1214,21057
1215,21106
1216,21121
1217,21157
1218,21172
1219,21191
1220,21206
1221,21208
1222,21255
1223,21257
1224,21291
1225,21306
1226,21308
1227,21321
1228,21355
1229,21357
1230,21372
1231,21406
1232,21408
1233,21442
1234,21491
1235,21506
1236,21508
1237,30466
1238,30515
1239,4552
1240,4887
1241,20914
1242,20999
1243,21049
1244,21114
1245,21149
1246,21163
1247,21164
1248,21199
1249,21213
1250,21214
1251,21249
1252,21263
1253,21264
1254,21299
1255,21300
1256,21313
1257,21314
1258,21350
1259,21363
1260,21364
1261,21399
1262,21400
1263,21413
1264,21414
1265,21499
1266,21500
1267,21514
1268,30473
1269,30474
1270,30523
1271,30524
1272,31424
1273,4384
1274,13979
1275,20932
1276,21031
1277,21032
1278,21046
1279,21131
1280,21132
1281,21146
1282,21181
1283,21196
1284,21231
1285,21281
1286,21282
1287,21296
1288,21331
1289,21332
1290,21346
1291,21381
1292,21382
1293,21417
1294,21431
1295,21432
1296,21481
1297,21482
1298,21517
1299,30455
1300,30456
1301,30505
1302,30506
1303,4813
1303,4816
1303,4819
1303,4821
1303,10896
1303,16658
1303,30791
1303,33179
1303,33187
1304,309
1305,1159
1306,13978
1307,20948
1308,20998
1309,21015
1310,21029
1311,21130
1312,21147
1313,21148
1314,21165
1315,21198
1316,21215
1317,21216
1318,21233
1319,21280
1320,21297
1321,21330
1322,21347
1323,21365
1324,21398
1325,21415
1326,21416
1327,21480
1328,21483
1329,21497
1330,30457
1331,30507
1332,30508
1333,30525
1334,31226
1335,3727
1336,10956
1337,11258
1338,13198
1339,13257
1340,20941
1341,20975
1342,21018
1343,21111
1344,21145
1345,21150
1346,21209
1347,21218
1348,21243
1349,21252
1350,21286
1351,21311
1352,21320
1353,21345
1354,21354
1355,21379
1356,21384
1357,21418
1358,21443
1359,21477
1360,21486
1361,21511
1362,30467
1363,30471
1365,30510
1366,30544
1367,30676
1368,31437
1369,1151
1370,3623
1371,4010
1372,13336
1372,13340
1372,31144
1372,33776
1372,33985
1372,33986
1372,33987
1372,33988
1372,33989
1373,20990
1374,21024
1375,21054
1376,21122
1377,21139
1378,21156
1379,21173
1380,21190
1381,21207
1382,21224
1383,21241
1384,21258
1385,21288
1386,21305
1387,21322
1388,21339
1389,21356
1390,21373
1391,21407
1392,21492
1393,21505
1394,30465
1395,30499
1396,301
1397,3379
1398,3781
1399,4922
1400,19955
1401,20934
1402,20936
1403,20991
1404,20993
1405,21000
1406,21027
1407,21034
1408,21036
1409,21070
1410,21134
1411,21170
1412,21193
1413,21200
1414,21227
1415,21229
1416,21234
1417,21236
1418,21293
1419,21327
1420,21334
1421,21336
1422,21393
1423,21427
1424,21429
1425,21434
1426,21436
1427,21493
1428,22236
1429,30451
1430,30453
1431,30460
1432,30517
1433,30551
1434,30560
1435,31423
1436,1156
1437,3385
1438,3771
1439,10448
1440,16646
1441,21019
1442,21033
1443,21058
1444,21126
1445,21144
1446,21151
1447,21194
1448,21219
1449,21237
1450,21262
1451,21301
1452,21326
1453,21344
1454,21351
1455,21369
1456,21394
1457,21412
1458,21419
1459,21437
1460,21476
1461,21487
1462,21501
1463,30461
1464,30504
1465,30511
1466,30529
1467,31422
1468,4073
1469,4923
1470,12597
1471,19799
1472,20928
1473,20935
1474,21028
1475,21035
1476,21128
1477,21142
1478,21185
1479,21192
1480,21228
1481,21235
1482,21242
1483,21278
1484,21285
1485,21328
1486,21342
1487,21371
1488,21378
1489,21385
1490,21421
1491,21435
1492,21478
1493,30209
1494,30452
1495,30459
1496,30502
1497,30509
1498,30559
1499,31438
1500,33788
1501,33789
1502,33792
1503,33799
1504,31414
1505,33801
1506,33818
1507,33723
1508,33800
1509,31563
1509,31564
1509,31565
1509,33728
1509,33793
1509,33794
1509,33795
1509,33796
1509,33797
1509,33798
1510,31560
1510,31561
1510,31562
1510,33758
1510,33759
1510,33760
1510,33761
1510,33762
1510,33763
1510,33764
1510,33775
1510,33820
1511,33755
1511,33821
1512,33756
1513,31559
1513,33765
1513,33766
1513,33767
1513,33768
1513,33769
1513,33770
1513,33771
1513,33772
1513,33773
1513,33774
1513,33819
1514,20988
1515,33829
1516,31678
1517,11256
1517,11257
1517,11261
1517,11262
1517,11266
1517,33877
1518,31677
1519,31403
1520,31400
1521,33725
1522,3724
1523,13980
1524,5939
1525,33925
1526,33933
1527,33912
1531,34100
1532,31436
1533,34102
1535,34108
1536,34111
1538,34117
1539,34106
1539,34118
1539,46952
1540,34107
1540,34119
1540,46953
1541,34131
1542,34132
1543,33724
1544,13211
1545,34141
1546,19607
1546,19608
1546,31033
1547,3125
1547,3127
1547,3128
1547,3129
1547,3131
1547,3133
1547,18995
1547,19005
1547,19017
1547,30835
1547,46540
1547,46541
1547,46542
1547,46543
1547,46544
1547,46545
1548,34264
1549,34265
1550,34266
1550,34267
1550,34268
1550,34269
1550,34270
1550,46785
1551,34272
1552,34120
1553,21039
1554,34109
1555,20049
1556,20046
1557,20048
1558,20047
1559,19831
1560,19832
1561,19833
1562,19834
1563,33802
1563,33803
1563,33804
1563,33805
1563,33807
1563,33808
1563,33809
1563,33810
1563,33811
1563,33812
1563,34336
1563,37764
1564,33813
1564,34337
1565,32897
1565,34361
1566,32898
1566,34360
1566,46443
1567,33814
1567,34348
1568,34362
1570,34370
1571,21045
1574,32789
1574,34412
1577,31625
1578,34290
1579,34291
1580,34292
1581,34293
1582,34294
1583,34295
1584,34296
1585,34297
1586,31289
1586,33817
1586,33910
1587,32049
1588,34509
1589,34510
1590,34512
1591,34511
1592,34513
1593,34514
1594,34521
1595,34520
1596,34523
1597,34522
1598,34525
1599,34524
1600,34526
1601,34527
1602,34528
1603,34529
1604,34531
1605,34532
1606,34534
1607,34549
1608,34592
1609,34593
1610,34594
1611,34596
1612,34597
1613,34598
1614,34600
1615,34601
1616,18828
1617,34009
1617,34457
1617,34458
1617,34459
1617,34460
1617,34461
1617,34462
1617,34772
1617,37313
1617,38622
1618,34776
1619,34775
1620,34773
1621,34774
1622,20902
1623,33470
1624,31626
1625,3633
1626,4036
1627,4037
1628,4038
1629,32687
1630,4041
1631,4044
1632,16657
1633,18674
1634,32906
1635,34285
1636,34800
1637,34788
1639,34812
1640,34286
1641,34287
1642,34288
1643,34289
1644,34822
1645,34825
1646,34823
1647,34826
1648,34824
1649,34827
1650,34828
1651,34829
1652,34830
1653,34831
1654,34832
1655,34833
1656,34834
1657,20974
1658,34835
1659,34836
1660,34837
1661,34838
1662,34839
1663,34847
1664,34550
1680,33941
1683,14634
1683,30821
1684,14632
1684,30820
1686,31286
1687,31287
1688,31282
1689,33833
1690,31288
1691,31285
1692,33831
1693,31283
1694,31273
1695,34940
1696,34967
1697,34968
1698,34969
1699,34970
1700,34972
1701,23010
1702,23012
1703,23011
1704,23013
1705,34976
1706,34977
1707,31401
1708,31402
1709,34997
1710,34996
1711,34995
1712,34998
1713,34999
1714,35000
1715,20885
1716,20887
1717,20931
1718,20888
1719,20886
1720,20939
1721,20938
1722,20943
1723,20946
1724,21001
1725,21043
1726,21052
1727,21050
1728,21059
1729,21047
1730,30142
1731,30143
1732,21060
1733,21061
1734,21062
1735,21063
1736,21064
1737,20913
1738,30023
1739,20915
1740,20916
1741,20917
1742,20897
1743,20969
1745,20920
1746,20921
1747,20922
1748,20923
1749,20889
1750,20890
1751,20947
1752,21002
1753,21056
1754,21037
1755,21038
1756,20942
1757,30037
1758,30046
1759,30085
1760,30102
1761,31197
1762,31196
1763,31195
1764,35003
1765,31487
1766,35004
1767,30148
1768,30146
1769,34284
1770,30112
1771,30113
1772,30114
1773,30115
1774,32088
1776,32090
1777,32091
1778,32092
1779,32093
1780,32094
1781,32095
1782,32096
1783,32097
1784,32098
1785,34851
1786,20945
1787,20996
1788,20944
1789,21042
1790,30145
1791,35039
1792,34133
1793,35018
1793,36576
1794,35458
1794,35459
1794,35460
1794,35461
1794,35462
1794,35463
1794,35464
1794,35465
1794,35466
1794,35467
1794,35468
1794,37767
1794,49787
1795,35469
1795,35470
1795,35471
1795,35472
1795,35473
1795,35474
1795,35475
1795,35476
1795,35477
1795,35478
1795,35479
1795,37052
1795,37067
1795,37683
1795,39827
1796,35480
1796,35481
1796,35482
1796,35483
1796,35484
1796,35485
1796,35486
1796,35487
1796,35488
1796,35489
1796,35490
1796,37053
1796,37068
1796,37685
1796,39828
1797,35491
1797,35492
1797,35493
1797,35494
1797,35495
1797,35496
1797,35497
1797,35498
1797,35499
1797,35500
1797,35502
1797,37069
1797,37684
1797,39825
1797,39838
1798,35503
1798,35504
1798,35505
1798,35506
1798,35507
1798,35508
1798,35509
1798,35510
1798,35511
1798,35512
1798,35514
1798,37055
1798,37070
1798,37686
1798,39829
1799,35554
1800,31640
1801,31413
1802,31635
1803,31636
1804,31415
1805,31624
1806,36500
1807,4039
1807,30958
1807,39347
1807,44607
1808,36528
1809,36525
1810,36526
1811,36527
1812,31638
1813,31639
1814,36562
1818,13981
1820,13982
1826,36547
1826,36550
1826,36577
1827,36548
1827,36578
1828,36549
1828,36579
1828,39334
1831,36977
1833,36997
1833,36998
1833,36999
1833,37000
1833,37001
1833,37002
1833,37003
1833,37004
1833,37023
1833,39921
1833,39947
1833,40001
1833,40014
1834,10878
1834,10879
1834,10880
1834,10882
1834,10883
1834,10884
1834,14672
1834,14694
1834,19324
1834,19325
1834,31488
1834,35523
1834,36763
1834,37034
1835,34820
1838,37071
1838,37198
1838,39834
1839,37072
1839,37199
1839,41029
1840,37073
1840,37200
1840,39835
1841,37079
1841,37201
1841,41030
1842,37080
1842,37202
1842,41031
1843,37081
1843,37203
1843,41032
1844,37191
1844,39833
1845,37192
1845,41176
1846,37193
1846,39850
1847,37194
1847,41174
1848,20919
1850,37232
1851,37233
1851,37234
1851,39830
1852,37237
1852,37238
1852,39849
1853,37235
1853,37236
1853,41175
1854,37239
1854,37240
1854,41173
1855,31448
1857,37331
1858,37332
1859,37333
1860,37334
1861,37335
1862,37336
1863,37337
1864,37338
1865,37339
1866,37340
1867,37341
1868,37342
1869,37471
1870,37543
1871,37542
1872,37544
1873,37147
1874,37428
1875,37815
1876,37778
1877,13375
1877,13376
1877,13380
1877,18696
1877,18850
1877,31150
1877,33175
1877,33176
1877,33177
1877,33178
1878,31262
1879,38001
1879,38111
1879,38142
1879,38143
1879,38218
1880,38112
1881,38113
1882,38144
1883,37305
1884,37306
1885,38269
1886,38395
1886,38397
1887,38398
1887,38400
1888,38401
1888,38402
1890,35451
1891,35452
1893,38789
1894,38790
1895,38905
1896,38980
1896,38981
1896,38982
1896,38983
1896,38984
1896,38985
1896,38986
1896,38987
1896,38988
1896,38989
1896,38990
1896,38991
1896,38992
1896,39039
1896,43323
1896,46265
1896,46266
1896,46267
1896,46268
1896,46269
1896,46270
1897,38993
1897,38994
1897,38995
1897,38996
1897,38997
1897,38998
1897,38999
1897,39000
1897,39001
1897,39002
1897,39003
1897,39004
1897,39005
1897,39040
1897,43329
1897,46368
1897,46369
1897,46370
1897,46371
1897,46372
1897,46373
1897,46374
1898,39006
1898,39007
1898,39008
1898,39009
1898,39010
1898,39011
1898,39012
1898,39013
1898,39014
1898,39015
1898,39016
1898,39017
1898,39018
1898,39041
1898,43332
1898,46479
1898,46480
1898,46481
1898,46482
1898,46483
1898,46484
1898,46485
1899,39019
1899,39020
1899,39021
1899,39022
1899,39023
1899,39024
1899,39025
1899,39026
1899,39027
1899,39028
1899,39029
1899,39030
1899,39042
1899,46527
1899,46528
1899,46529
1899,46530
1899,46531
1899,46532
1899,46533
1900,39034
1900,39049
1901,39035
1901,39050
1902,39036
1902,39051
1903,39197
1905,39263
1906,39230
1907,20970
1908,20971
1909,39281
1909,39282
1909,39283
1909,39287
1910,39284
1910,39285
1910,39286
1910,39288
1912,31888
1913,39374
1914,39375
1914,39376
1914,39377
1916,39313
1916,39314
1917,39480
1918,39481
1919,39482
1920,39483
1921,39484
1922,39402
1923,39403
1924,39404
1925,39473
1926,39522
1927,39523
1928,39525
1929,39524
1930,39526
1931,39531
1933,39563
1934,39562
1935,21377
1936,34770
1937,34771
1939,39567
1940,39568
1941,39569
1942,39570
1943,39571
1944,39572
1945,39573
1946,39574
1947,39575
1948,39576
1949,39577
1950,39578
1952,39566
1953,39579
1953,41384
1954,39580
1955,39581
1956,39311
1957,39582
1958,39583
1959,39587
1960,39588
1961,39590
1962,39591
1963,39592
1964,39593
1965,39594
1966,39595
1967,39596
1968,39608
1969,39609
1970,39610
1971,39611
1972,39612
1973,39615
1974,39613
1975,39614
1976,39618
1977,31887
1978,39619
1979,39620
1980,39621
1981,39622
1982,39623
1983,39624
1984,39625
1985,39626
1986,39634
1987,39635
1988,39636
1989,39637
1990,39656
1991,39658
1992,39659
1993,39660
1994,39661
1995,39662
1996,39663
1997,39664
1998,39665
1999,39666
1999,39698
2000,39667
2000,39699
2001,39668
2001,39700
2002,39669
2002,39701
2003,39670
2003,39702
2004,39671
2004,39703
2005,39748
2006,39749
2007,39758
2008,39759
2009,39760
2010,39776
2011,39589
2012,39777
2013,39778
2014,39779
2015,39780
2016,39814
2017,39079
2018,39820
2019,35534
2021,39839
2022,39871
2023,39638
2024,39639
2025,39981
2025,39982
2025,39983
2025,39985
2025,39987
2025,39988
2025,39989
2025,39990
2025,39991
2025,40002
2026,39993
2026,39994
2030,40077
2031,40078
2032,40079
2033,40090
2034,40084
2035,40085
2036,40086
2037,40087
2038,40088
2039,40089
2040,40091
2041,40119
2042,40118
2043,40117
2044,40116
2045,40115
2046,40114
2047,40113
2048,40112
2049,40138
2050,40139
2051,40140
2052,40141
2053,40142
2055,40283
2056,40284
2057,40285
2057,40644
2058,40286
2059,40287
2060,40288
2062,40289
2063,40290
2064,40291
2065,40300
2066,40299
2067,40297
2068,40295
2068,40723
2069,40294
2069,40720
2070,40293
2071,40292
2072,40303
2072,40714
2073,40301
2073,40711
2074,40302
2074,40708
2075,40298
2076,40296
2077,21110
2079,40725
2080,40712
2081,40637
2082,40638
2083,40639
2084,40640
2085,40641
2086,40642
2087,40643
2088,40645
2089,40646
2090,40647
2091,40666
2092,40648
2093,40649
2094,40650
2095,40671
2096,40674
2097,40677
2098,40651
2099,40652
2100,40656
2101,40653
2102,40654
2103,40655
2104,40680
2105,40657
2106,40661
2107,40663
2108,40665
2109,40667
2110,40668
2111,40670
2112,40673
2113,40675
2114,40750
2115,40753
2116,40755
2117,40756
