Id,StockUpDeptId,MaterialId,StockUpFlowId
23377,3,19677,25
23381,3,19703,25
23394,3,19819,25
23395,3,19825,25
23396,3,19826,25
23397,3,19828,25
23398,3,19829,25
23399,3,19830,25
23405,3,19854,25
23407,3,19872,25
23410,3,19961,25
23411,3,19962,25
23412,3,19964,25
23413,3,19967,25
23414,3,19968,25
23415,3,19969,25
23416,3,19970,25
23419,3,19977,25
23420,3,19978,25
25824,3,19979,25
23421,3,19982,25
23422,3,19983,25
23427,3,19988,25
23428,3,19989,25
23438,3,20000,25
23440,3,20004,25
23441,3,20005,25
23442,3,20011,25
23443,3,20012,25
23444,3,20013,25
23446,3,20017,25
23448,3,20026,25
23449,3,20040,25
23451,3,20052,25
23452,3,20053,25
23454,3,20064,25
23455,3,20065,25
23456,3,20066,25
23457,3,20067,25
23458,3,20068,25
23459,3,20069,25
23460,3,20078,25
23461,3,20079,25
23462,3,20082,25
23463,3,20085,25
23464,3,20088,25
23465,3,20089,25
23466,3,20091,25
23467,3,20093,25
23468,3,20099,25
23469,3,20100,25
23470,3,20101,25
23471,3,20102,25
23472,3,20104,25
23478,3,20158,25
23496,3,20186,25
23497,3,20187,25
23498,3,20191,25
23499,3,20192,25
23500,3,20194,25
23501,3,20196,25
23502,3,20198,25
23503,3,20200,25
23504,3,20240,25
23505,3,20241,25
23506,3,20261,25
23507,3,20262,25
23508,3,20263,25
23561,3,20390,25
23562,3,20391,25
23563,3,20392,25
23564,3,20393,25
23565,3,20394,25
23566,3,20395,25
23567,3,20396,25
23568,3,20397,25
23569,3,20398,25
23570,3,20399,25
23571,3,20400,25
23572,3,20401,25
23573,3,20402,25
23574,3,20403,25
23575,3,20404,25
23576,3,20405,25
23577,3,20406,25
23578,3,20407,25
23579,3,20408,25
23580,3,20409,25
23581,3,20410,25
23582,3,20411,25
23583,3,20412,25
23584,3,20413,25
23585,3,20414,25
23586,3,20415,25
23587,3,20416,25
23588,3,20417,25
23589,3,20418,25
23590,3,20419,25
23591,3,20420,25
23592,3,20421,25
23593,3,20422,25
23594,3,20423,25
23595,3,20424,25
23596,3,20425,25
23597,3,20426,25
23598,3,20427,25
23599,3,20428,25
23600,3,20429,25
23601,3,20430,25
23602,3,20431,25
23603,3,20432,25
23604,3,20433,25
23607,3,20450,25
23608,3,20451,25
23609,3,20452,25
23610,3,20453,25
23611,3,20454,25
23612,3,20455,25
23613,3,20456,25
23614,3,20457,25
23615,3,20458,25
23616,3,20459,25
23617,3,20460,25
23618,3,20461,25
23619,3,20462,25
23620,3,20463,25
23621,3,20464,25
23622,3,20465,25
23623,3,20471,25
23624,3,20472,25
23626,3,20494,25
23627,3,20496,25
23628,3,20500,25
23637,3,20526,25
23638,3,20532,25
23639,3,20533,25
23640,3,20534,25
23692,3,20688,25
23693,3,20689,25
23694,3,20690,25
23695,3,20691,25
23696,3,20692,25
23697,3,20693,25
23698,3,20694,25
23704,3,20779,25
23705,3,20783,25
23707,3,20818,25
23708,3,20819,25
23709,3,20820,25
23710,3,20821,25
23711,3,20822,25
23723,3,22237,25
23724,3,22249,25
23725,3,22250,25
23726,3,22257,25
23727,3,22265,25
23728,3,22267,25
23729,3,22269,25
23730,3,22270,25
23731,3,22271,25
23732,3,22272,25
23735,3,22297,25
23736,3,22298,25
23737,3,22299,25
23738,3,22300,25
23739,3,22301,25
23740,3,22302,25
23741,3,22303,25
23742,3,22304,25
23743,3,22305,25
23744,3,22306,25
23746,3,22523,25
23750,3,22532,25
23751,3,22533,25
23753,3,22535,25
23754,3,22708,25
23755,3,22710,25
23756,3,22716,25
23757,3,22717,25
23758,3,22718,25
23760,3,22720,25
23761,3,22721,25
23762,3,22722,25
23763,3,22723,25
23765,3,22725,25
23767,3,22727,25
23768,3,22728,25
23769,3,22729,25
23770,3,22738,25
23778,3,22752,25
23779,3,22760,25
23780,3,22761,25
23781,3,22762,25
25899,3,22775,25
23782,3,22778,25
23783,3,22779,25
23784,3,22780,25
23785,3,22782,25
23786,3,22783,25
23787,3,22784,25
23788,3,22785,25
23789,3,22786,25
23790,3,22788,25
23791,3,22792,25
23801,3,22810,25
23802,3,22811,25
23803,3,22813,25
23804,3,22814,25
23805,3,22815,25
23806,3,22816,25
23807,3,22817,25
23808,3,22818,25
23809,3,22819,25
23810,3,22820,25
23811,3,22821,25
23812,3,22822,25
23813,3,22823,25
23814,3,22824,25
23815,3,22825,25
23816,3,22826,25
23817,3,22827,25
23818,3,22828,25
23819,3,22830,25
23820,3,22831,25
23821,3,22832,25
23822,3,22833,25
23823,3,22834,25
23824,3,22835,25
23825,3,22836,25
23826,3,22837,25
23827,3,22838,25
23828,3,22839,25
23829,3,22840,25
23830,3,22841,25
23831,3,22842,25
23832,3,22843,25
23833,3,22844,25
23834,3,22845,25
23835,3,22846,25
23836,3,22847,25
23837,3,22848,25
23838,3,22849,25
23839,3,22850,25
23840,3,22851,25
23841,3,22852,25
23842,3,22853,25
23843,3,22854,25
23844,3,22855,25
23845,3,22856,25
23846,3,22857,25
23847,3,22858,25
23848,3,22859,25
23849,3,22860,25
23850,3,22861,25
23851,3,22862,25
23852,3,22863,25
23853,3,22864,25
23854,3,22865,25
23855,3,22866,25
23856,3,22867,25
23857,3,22868,25
23858,3,22869,25
23859,3,22870,25
23860,3,22871,25
23861,3,22872,25
23862,3,22873,25
23863,3,22874,25
23864,3,22875,25
23865,3,22876,25
23866,3,22877,25
23867,3,22878,25
23868,3,22879,25
23869,3,22880,25
23870,3,22881,25
23871,3,22882,25
23872,3,22884,25
23877,3,22892,25
23878,3,22893,25
23879,3,22894,25
23881,3,22905,25
23882,3,22913,25
23883,3,22914,25
23884,3,22931,25
23921,3,22991,25
23923,3,22994,25
23924,3,22995,25
23925,3,22996,25
23926,3,22997,25
23927,3,23002,25
23934,3,23062,25
23935,3,23063,25
23936,3,23064,25
23937,3,23065,25
23938,3,23066,25
23939,3,23067,25
23940,3,23068,25
23941,3,23069,25
23942,3,23070,25
23943,3,23071,25
23944,3,23072,25
23946,3,23083,25
23947,3,23084,25
23948,3,23094,25
23949,3,23095,25
23950,3,23096,25
23951,3,23097,25
23952,3,23099,25
23953,3,23100,25
23954,3,23101,25
23955,3,23102,25
23956,3,23103,25
23957,3,23104,25
23958,3,23105,25
23959,3,23106,25
23960,3,23107,25
23961,3,23108,25
23962,3,23109,25
23963,3,23110,25
24048,3,30772,25
24049,3,30773,25
24050,3,30774,25
24051,3,30775,25
24052,3,30776,25
24053,3,30777,25
24054,3,30778,25
24055,3,30779,25
24056,3,30780,25
24057,3,30781,25
24058,3,30782,25
24059,3,30783,25
24060,3,30784,25
24061,3,30786,25
24062,3,30787,25
24063,3,30788,25
24064,3,30789,25
24083,3,31198,25
24084,3,31199,25
24085,3,31203,25
24086,3,31204,25
24087,3,31205,25
24088,3,31206,25
24089,3,31210,25
24090,3,31211,25
24091,3,31212,25
24093,3,31214,25
24094,3,31215,25
24095,3,31216,25
24096,3,31217,25
24097,3,31218,25
24098,3,31219,25
24099,3,31220,25
24100,3,31221,25
24105,3,31230,25
24125,3,31252,25
24126,3,31253,25
24127,3,31254,25
24128,3,31255,25
24129,3,31256,25
24130,3,31257,25
24136,3,31265,25
24137,3,31266,25
24138,3,31267,25
24139,3,31268,25
24140,3,31269,25
24141,3,31270,25
24142,3,31271,25
24143,3,31272,25
24145,3,31274,25
24146,3,31275,25
24147,3,31276,25
24148,3,31277,25
24149,3,31278,25
24150,3,31279,25
24151,3,31280,25
24152,3,31281,25
27166,3,31355,25
24155,3,31363,25
24157,3,31365,25
24198,3,31451,25
24199,3,31452,25
24205,3,31461,25
24211,3,31472,25
24212,3,31473,25
24215,3,31478,25
24216,3,31481,25
24217,3,31482,25
24221,3,31486,25
25567,3,31488,25
24226,3,31496,25
24227,3,31497,25
24228,3,31498,25
24229,3,31499,25
24230,3,31500,25
24231,3,31501,25
24232,3,31502,25
24236,3,31510,25
24247,3,31521,25
24248,3,31524,25
24249,3,31525,25
24250,3,31526,25
24251,3,31527,25
24252,3,31528,25
24253,3,31529,25
24254,3,31530,25
24255,3,31531,25
24256,3,31532,25
24257,3,31533,25
24258,3,31534,25
24259,3,31536,25
24260,3,31537,25
24261,3,31538,25
24262,3,31540,25
24264,3,31542,25
24265,3,31543,25
24266,3,31544,25
24267,3,31545,25
24268,3,31546,25
24269,3,31547,25
24270,3,31548,25
24271,3,31549,25
24272,3,31550,25
24273,3,31551,25
24274,3,31552,25
24275,3,31553,25
24276,3,31555,25
24277,3,31557,25
24279,3,31570,25
24281,3,31572,25
24282,3,31573,25
24283,3,31574,25
24284,3,31575,25
24285,3,31576,25
24286,3,31577,25
24287,3,31578,25
24288,3,31579,25
24289,3,31580,25
24300,3,31621,25
24301,3,31622,25
24302,3,31623,25
24303,3,31624,25
24304,3,31625,25
24305,3,31627,25
24306,3,31628,25
24307,3,31629,25
24308,3,31630,25
24311,3,31641,25
24312,3,31642,25
24313,3,31646,25
24316,3,31653,25
24317,3,31654,25
24481,3,31954,25
24482,3,31955,25
24483,3,31956,25
24484,3,31957,25
24485,3,31958,25
24486,3,31959,25
24487,3,31960,25
24488,3,31961,25
24489,3,31962,25
24490,3,31963,25
24491,3,31964,25
24492,3,31965,25
24493,3,31966,25
24494,3,31967,25
24495,3,31968,25
24496,3,31969,25
24497,3,31970,25
24498,3,31971,25
24499,3,31972,25
24500,3,31973,25
24501,3,31974,25
24502,3,31975,25
24503,3,31976,25
24504,3,31977,25
24505,3,31978,25
24506,3,31979,25
24507,3,31980,25
24508,3,31981,25
24509,3,31982,25
24510,3,31983,25
24511,3,31984,25
24512,3,31985,25
24513,3,31986,25
24514,3,31987,25
24515,3,31988,25
24516,3,31989,25
24517,3,31990,25
24518,3,31991,25
24519,3,31992,25
24520,3,31993,25
24521,3,31994,25
24522,3,31995,25
24523,3,31996,25
24524,3,31997,25
24525,3,31998,25
24526,3,31999,25
24527,3,32000,25
24543,3,32019,25
24544,3,32020,25
24545,3,32026,25
24546,3,32027,25
24547,3,32028,25
24548,3,32031,25
24549,3,32032,25
24550,3,32034,25
24551,3,32035,25
24552,3,32052,25
24553,3,32087,25
24555,3,32099,25
24556,3,32100,25
24557,3,32101,25
24558,3,32102,25
24559,3,32103,25
24560,3,32104,25
24561,3,32105,25
24562,3,32106,25
24563,3,32118,25
24564,3,32119,25
24568,3,32123,25
24600,3,32168,25
24601,3,32217,25
24633,3,32523,25
24634,3,32524,25
24635,3,32525,25
24636,3,32526,25
24637,3,32566,25
24638,3,32567,25
24639,3,32568,25
24640,3,32569,25
24641,3,32570,25
24642,3,32571,25
24750,3,32790,25
24811,3,32868,25
24815,3,32879,25
24816,3,32880,25
24817,3,32881,25
24818,3,32884,25
24819,3,32891,25
24820,3,32892,25
24821,3,32893,25
24822,3,32894,25
24823,3,32895,25
24824,3,32896,25
24827,3,32902,25
24874,3,32949,25
24875,3,32950,25
24876,3,32951,25
24877,3,32952,25
24878,3,32953,25
24879,3,32954,25
24880,3,32955,25
24881,3,32956,25
24882,3,32957,25
24883,3,32958,25
24884,3,32959,25
24885,3,32960,25
24886,3,32961,25
24887,3,32962,25
24888,3,32963,25
24889,3,32964,25
24890,3,32965,25
24891,3,32966,25
24897,3,32976,25
24898,3,32977,25
24899,3,32978,25
24900,3,32979,25
24901,3,32980,25
24902,3,32981,25
24903,3,32982,25
24907,3,32986,25
24908,3,32987,25
24909,3,32988,25
24910,3,32989,25
24911,3,32990,25
24912,3,32991,25
24913,3,32992,25
24914,3,32993,25
24915,3,32994,25
24916,3,32995,25
24920,3,32999,25
24921,3,33000,25
24922,3,33001,25
24923,3,33002,25
24924,3,33003,25
24925,3,33004,25
24926,3,33005,25
24934,3,33013,25
24935,3,33014,25
24936,3,33015,25
24937,3,33016,25
24938,3,33017,25
24940,3,33019,25
24941,3,33020,25
24942,3,33021,25
24943,3,33022,25
24944,3,33023,25
24945,3,33024,25
24946,3,33025,25
24947,3,33026,25
24948,3,33027,25
24949,3,33028,25
24950,3,33029,25
24951,3,33030,25
24952,3,33031,25
24953,3,33032,25
24954,3,33033,25
24955,3,33034,25
24956,3,33035,25
24957,3,33036,25
24960,3,33039,25
24961,3,33040,25
24962,3,33041,25
24964,3,33048,25
24965,3,33049,25
24966,3,33050,25
24967,3,33051,25
24968,3,33052,25
24969,3,33053,25
24970,3,33054,25
24972,3,33056,25
24973,3,33057,25
24983,3,33071,25
24984,3,33072,25
24985,3,33073,25
24986,3,33074,25
24987,3,33075,25
24988,3,33076,25
24989,3,33077,25
24990,3,33078,25
24991,3,33079,25
24992,3,33080,25
24993,3,33081,25
24994,3,33082,25
24995,3,33083,25
24998,3,33087,25
24999,3,33088,25
25001,3,33090,25
25101,3,33190,25
25103,3,33193,25
25104,3,33194,25
25105,3,33195,25
25106,3,33197,25
26629,3,33201,25
29658,3,33203,25
26560,3,33207,25
26558,3,33208,25
25107,3,33209,25
25108,3,33213,25
25110,3,33215,25
25111,3,33216,25
25112,3,33217,25
25113,3,33218,25
25114,3,33219,25
25115,3,33220,25
25116,3,33221,25
25117,3,33222,25
25118,3,33223,25
25119,3,33224,25
25120,3,33225,25
28789,3,33236,25
28788,3,33237,25
26624,3,33252,25
25121,3,33254,25
25122,3,33276,25
26522,3,33278,25
26273,3,33279,25
26275,3,33280,25
26426,3,33281,25
26425,3,33282,25
25124,3,33283,25
25125,3,33284,25
25126,3,33285,25
25127,3,33286,25
25128,3,33287,25
25129,3,33288,25
25130,3,33289,25
25131,3,33290,25
25132,3,33291,25
25133,3,33292,25
25134,3,33293,25
25135,3,33294,25
25136,3,33295,25
25137,3,33296,25
25138,3,33297,25
25139,3,33298,25
25140,3,33299,25
25141,3,33300,25
25142,3,33301,25
25143,3,33302,25
25144,3,33303,25
25145,3,33304,25
25153,3,33312,25
25154,3,33313,25
25155,3,33314,25
25156,3,33315,25
25157,3,33316,25
25158,3,33317,25
25159,3,33318,25
25160,3,33319,25
25162,3,33321,25
25163,3,33322,25
25164,3,33323,25
25165,3,33324,25
25166,3,33325,25
25167,3,33326,25
25168,3,33327,25
25169,3,33328,25
25170,3,33329,25
25174,3,33333,25
25175,3,33334,25
25176,3,33335,25
25177,3,33337,25
25178,3,33338,25
25179,3,33339,25
25181,3,33341,25
25183,3,33343,25
25184,3,33344,25
25185,3,33345,25
25190,3,33350,25
25191,3,33351,25
25192,3,33353,25
25193,3,33354,25
25194,3,33355,25
25195,3,33356,25
25197,3,33358,25
25198,3,33359,25
25201,3,33362,25
25202,3,33364,25
25203,3,33365,25
25204,3,33366,25
25205,3,33367,25
25206,3,33368,25
25208,3,33370,25
25209,3,33371,25
25211,3,33373,25
25214,3,33376,25
25215,3,33378,25
25216,3,33381,25
25217,3,33382,25
25218,3,33383,25
25221,3,33386,25
25222,3,33387,25
25223,3,33388,25
25224,3,33389,25
25225,3,33390,25
25226,3,33391,25
25228,3,33393,25
25230,3,33395,25
25275,3,33445,25
25281,3,33451,25
25283,3,33453,25
25284,3,33454,25
25285,3,33455,25
25286,3,33456,25
25287,3,33457,25
25288,3,33458,25
25289,3,33459,25
25290,3,33461,25
25291,3,33462,25
25292,3,33463,25
25293,3,33464,25
25294,3,33465,25
25295,3,33467,25
25315,3,33492,25
25316,3,33493,25
25317,3,33494,25
25318,3,33495,25
25827,3,33754,25
25447,3,33782,25
25448,3,33783,25
25449,3,33784,25
25450,3,33785,25
25451,3,33786,25
25453,3,33790,25
25465,3,33815,25
25466,3,33822,25
25467,3,33823,25
25468,3,33824,25
25469,3,33825,25
25470,3,33826,25
25576,3,33836,25
25579,3,33837,25
25564,3,33838,25
25575,3,33839,25
25571,3,33876,25
25572,3,33913,25
25574,3,33916,25
25825,3,33919,25
25569,3,33924,25
25560,3,33929,25
25570,3,33930,25
25577,3,33931,25
25573,3,33936,25
25578,3,33937,25
25568,3,33938,25
25563,3,33944,25
25562,3,33946,25
25561,3,33969,25
25565,3,34004,25
25826,3,34011,25
25821,3,34012,25
25822,3,34013,25
26186,3,34112,25
26188,3,34113,25
26189,3,34114,25
26187,3,34115,25
26276,3,34126,25
26274,3,34127,25
26424,3,34194,25
26465,3,34232,25
26458,3,34241,25
26462,3,34248,25
26464,3,34249,25
26461,3,34250,25
26459,3,34255,25
26460,3,34256,25
26463,3,34271,25
26523,3,34300,25
26513,3,34301,25
26517,3,34302,25
26524,3,34303,25
26514,3,34304,25
26518,3,34305,25
26519,3,34308,25
26515,3,34313,25
26520,3,34314,25
26525,3,34315,25
26516,3,34316,25
26559,3,34320,25
26618,3,34339,25
26625,3,34340,25
26615,3,34347,25
26630,3,34349,25
26617,3,34350,25
26622,3,34351,25
26632,3,34352,25
26616,3,34353,25
26623,3,34354,25
26631,3,34355,25
26619,3,34356,25
26626,3,34357,25
26633,3,34358,25
26621,3,34376,25
26628,3,34377,25
26620,3,34379,25
26627,3,34380,25
26614,3,34381,25
26674,3,34384,25
26677,3,34408,25
26679,3,34414,25
26684,3,34415,25
26676,3,34416,25
26678,3,34417,25
26683,3,34418,25
26675,3,34419,25
26680,3,34420,25
26682,3,34426,25
26681,3,34469,25
26782,3,34476,25
26784,3,34477,25
26783,3,34505,25
26785,3,34506,25
27089,3,34518,25
27609,3,34530,25
27240,3,34547,25
26977,3,34550,25
30901,3,34764,25
27077,3,34777,25
27188,3,34787,25
29819,3,34991,25
27051,3,34993,25
27052,3,34994,25
29831,3,35021,25
27298,3,35023,25
34584,3,35024,25
27616,3,35027,25
27148,3,35028,25
27245,3,35029,25
27246,3,35030,25
27149,3,35031,25
27660,3,35034,25
27661,3,35035,25
27247,3,35036,25
27659,3,35037,25
27248,3,35038,25
28980,3,35457,25
27264,3,35522,25
27159,3,35523,25
27181,3,35553,25
29829,3,36501,25
27173,3,36508,25
27133,3,36509,25
27190,3,36530,25
27158,3,36532,25
27168,3,36534,25
27169,3,36535,25
27170,3,36536,25
27171,3,36537,25
29832,3,36538,25
29823,3,36540,25
27296,3,36583,25
34543,3,36584,25
34544,3,36585,25
34545,3,36586,25
34546,3,36587,25
34547,3,36588,25
27179,3,36607,25
27222,3,36623,25
27611,3,36625,25
27223,3,36626,25
34873,3,36627,25
29783,3,36628,25
34651,3,36629,25
29784,3,36630,25
34652,3,36631,25
45150,3,36632,25
34653,3,36633,25
29837,3,36642,25
32760,3,36671,25
32769,3,36673,25
28994,3,36674,25
28996,3,36675,25
29019,3,36676,25
28993,3,36677,25
29000,3,36678,25
29824,3,36686,25
29820,3,36700,25
29833,3,36704,25
34874,3,36707,25
31726,3,36708,25
30143,3,36711,25
27243,3,36729,25
28539,3,36747,25
28532,3,36748,25
28506,3,36749,25
27563,3,36765,25
27564,3,36766,25
27565,3,36767,25
27566,3,36768,25
27567,3,36769,25
27568,3,36770,25
27569,3,36771,25
27570,3,36772,25
27561,3,36773,25
27560,3,36774,25
27562,3,36775,25
27249,3,36781,25
27237,3,36782,25
27238,3,36783,25
28534,3,36785,25
28999,3,36824,25
29005,3,36825,25
29818,3,36880,25
28998,3,36895,25
29003,3,36896,25
29006,3,36897,25
28995,3,36898,25
29002,3,36899,25
28527,3,36920,25
28501,3,36922,25
28499,3,36973,25
28535,3,36974,25
27559,3,36975,25
32356,3,37005,25
29826,3,37019,25
28727,3,37022,25
34875,3,37036,25
27582,3,37056,25
27583,3,37057,25
27587,3,37058,25
27588,3,37059,25
27592,3,37060,25
27593,3,37061,25
27596,3,37062,25
27597,3,37063,25
27599,3,37064,25
27601,3,37065,25
27602,3,37066,25
29817,3,37089,25
29890,3,37141,25
29508,3,37152,25
27610,3,37155,25
27572,3,37156,25
27575,3,37157,25
34876,3,37158,25
27606,3,37165,25
28952,3,37173,25
27618,3,37195,25
27633,3,37197,25
29827,3,37211,25
32431,3,37212,25
27644,3,37271,25
28670,3,37306,25
29836,3,37320,25
36158,3,37346,25
29828,3,37374,25
34549,3,37425,25
29815,3,37441,25
27812,3,37448,25
28343,3,37449,25
29834,3,37472,25
29821,3,37484,25
28785,3,37494,25
27811,3,37495,25
32081,3,37499,25
32607,3,37503,25
27814,3,37516,25
28786,3,37517,25
28737,3,37524,25
27813,3,37525,25
28739,3,37526,25
28738,3,37527,25
29816,3,37573,25
29838,3,37575,25
28302,3,37589,25
34554,3,37602,25
28893,3,37659,25
28922,3,37660,25
28923,3,37661,25
28940,3,37662,25
29001,3,37663,25
29004,3,37664,25
28712,3,37739,25
28713,3,37740,25
28716,3,37741,25
28711,3,37742,25
28715,3,37744,25
28992,3,37779,25
28660,3,37802,25
28661,3,37805,25
28500,3,37813,25
28530,3,37814,25
28352,3,37830,25
28351,3,37831,25
28350,3,37832,25
28602,3,37857,25
34453,3,37862,25
28906,3,37865,25
28362,3,37868,25
28730,3,37925,25
28728,3,37926,25
28729,3,37927,25
28997,3,37934,25
29835,3,37936,25
28586,3,37938,25
28608,3,38005,25
28609,3,38006,25
28607,3,38016,25
28667,3,38019,25
28666,3,38020,25
28664,3,38036,25
29825,3,38043,25
29659,3,38049,25
29660,3,38052,25
29830,3,38055,25
29822,3,38068,25
28669,3,38080,25
28782,3,38081,25
29839,3,38093,25
28961,3,38126,25
28959,3,38127,25
28783,3,38134,25
28891,3,38135,25
28662,3,38137,25
29892,3,38151,25
29894,3,38185,25
29893,3,38192,25
28680,3,38199,25
28681,3,38200,25
28688,3,38201,25
28686,3,38202,25
28687,3,38203,25
28689,3,38204,25
28695,3,38205,25
28694,3,38207,25
28692,3,38211,25
28698,3,38212,25
28691,3,38271,25
28977,3,38276,25
32774,3,38291,25
32772,3,38328,25
28753,3,38340,25
32771,3,38450,25
42177,3,38451,25
29056,3,38477,25
33050,3,38479,25
33053,3,38480,25
33052,3,38481,25
33054,3,38482,25
33051,3,38483,25
34450,3,38484,25
34548,3,38485,25
28921,3,38505,25
29785,3,38512,25
28953,3,38532,25
30994,3,38533,25
28879,3,38557,25
28884,3,38559,25
28885,3,38560,25
32761,3,38572,25
28958,3,38580,25
30995,3,38584,25
32766,3,38587,25
28945,3,38588,25
28946,3,38589,25
29058,3,38594,25
34802,3,38595,25
31280,3,38596,25
29115,3,38597,25
28960,3,38623,25
28935,3,38630,25
28936,3,38631,25
28941,3,38641,25
32407,3,38643,25
32386,3,38644,25
32394,3,38645,25
32370,3,38646,25
32378,3,38647,25
32400,3,38648,25
32364,3,38649,25
32388,3,38650,25
32410,3,38651,25
32360,3,38652,25
32359,3,38653,25
32426,3,38654,25
32366,3,38655,25
32391,3,38656,25
32419,3,38657,25
32374,3,38658,25
32395,3,38659,25
32427,3,38660,25
32381,3,38661,25
32401,3,38662,25
32418,3,38663,25
32357,3,38664,25
29550,3,38665,25
32425,3,38666,25
32376,3,38667,25
32363,3,38669,25
32369,3,38672,25
32361,3,38675,25
32384,3,38676,25
32404,3,38677,25
32367,3,38678,25
32392,3,38679,25
32421,3,38680,25
32362,3,38681,25
32398,3,38682,25
32405,3,38683,25
32385,3,38684,25
32393,3,38685,25
32422,3,38686,25
32375,3,38687,25
32397,3,38688,25
32368,3,38689,25
32377,3,38690,25
32399,3,38691,25
32358,3,38692,25
32387,3,38693,25
32408,3,38694,25
32371,3,38695,25
32380,3,38696,25
28949,3,38701,25
28950,3,38702,25
32403,3,38705,25
32420,3,38706,25
32390,3,38707,25
32396,3,38708,25
32372,3,38709,25
32382,3,38710,25
32402,3,38711,25
32406,3,38714,25
32770,3,38728,25
32775,3,38734,25
29069,3,38736,25
29068,3,38737,25
29067,3,38738,25
28981,3,38746,25
28983,3,38747,25
29059,3,38752,25
29066,3,38755,25
34803,3,38762,25
33707,3,38765,25
29081,3,38766,25
34272,3,38769,25
29060,3,38770,25
29061,3,38771,25
30215,3,38772,25
29079,3,38779,25
29082,3,38781,25
29083,3,38782,25
29084,3,38783,25
29074,3,38784,25
29073,3,38785,25
29072,3,38786,25
29070,3,38787,25
29071,3,38788,25
29076,3,38797,25
29113,3,38806,25
29112,3,38807,25
29111,3,38808,25
29110,3,38810,25
29104,3,38817,25
29103,3,38818,25
29102,3,38821,25
29101,3,38822,25
29100,3,38823,25
29099,3,38824,25
29278,3,38830,25
29114,3,38831,25
29276,3,38837,25
29275,3,38838,25
29274,3,38839,25
29270,3,38845,25
29285,3,38856,25
29286,3,38857,25
29288,3,38858,25
29289,3,38859,25
29290,3,38860,25
29291,3,38861,25
29292,3,38862,25
29293,3,38863,25
29294,3,38864,25
29295,3,38865,25
29310,3,38866,25
29311,3,38867,25
29309,3,38868,25
29308,3,38869,25
32383,3,38870,25
29323,3,38968,25
29318,3,38974,25
29325,3,39037,25
29324,3,39038,25
29341,3,39061,25
29336,3,39063,25
29330,3,39069,25
29329,3,39070,25
29327,3,39072,25
31920,3,39096,25
31916,3,39097,25
31921,3,39098,25
32773,3,39109,25
29468,3,39126,25
29465,3,39129,25
29464,3,39135,25
29459,3,39141,25
29458,3,39142,25
29447,3,39153,25
29446,3,39154,25
29445,3,39155,25
29444,3,39156,25
29443,3,39157,25
29437,3,39165,25
29436,3,39167,25
29435,3,39168,25
29434,3,39169,25
29779,3,39172,25
29471,3,39174,25
29480,3,39183,25
30142,3,39184,25
30218,3,39185,25
31349,3,39186,25
33041,3,39188,25
34674,3,39189,25
29472,3,39196,25
31452,3,39198,25
32972,3,39199,25
33708,3,39201,25
32762,3,39215,25
34917,3,39223,25
32468,3,39233,25
31830,3,39234,25
32469,3,39235,25
32470,3,39236,25
32471,3,39237,25
32365,3,39253,25
32389,3,39254,25
32409,3,39255,25
32373,3,39256,25
32379,3,39257,25
32424,3,39258,25
30206,3,39265,25
32764,3,39280,25
38425,3,39303,25
31350,3,39312,25
31919,3,39319,25
31918,3,39320,25
31917,3,39323,25
31915,3,39324,25
32765,3,39328,25
29510,3,39341,25
29511,3,39342,25
29513,3,39345,25
29512,3,39346,25
29516,3,39354,25
29538,3,39362,25
29537,3,39363,25
29536,3,39364,25
29535,3,39365,25
29526,3,39378,25
29525,3,39379,25
29531,3,39380,25
29524,3,39381,25
29523,3,39382,25
29522,3,39383,25
29520,3,39387,25
29519,3,39388,25
29518,3,39389,25
29517,3,39390,25
29549,3,39392,25
29548,3,39393,25
29572,3,39397,25
29574,3,39399,25
29579,3,39406,25
29580,3,39407,25
29581,3,39408,25
29585,3,39412,25
29586,3,39413,25
29599,3,39419,25
29595,3,39427,25
29594,3,39429,25
29593,3,39430,25
29587,3,39438,25
29636,3,39450,25
29635,3,39451,25
29634,3,39452,25
29633,3,39453,25
29632,3,39454,25
29631,3,39455,25
29630,3,39456,25
29629,3,39458,25
29628,3,39459,25
29626,3,39461,25
29625,3,39472,25
29623,3,39475,25
29619,3,39485,25
29616,3,39488,25
29615,3,39491,25
29614,3,39492,25
29611,3,39495,25
29610,3,39496,25
29609,3,39497,25
29608,3,39498,25
29607,3,39499,25
29606,3,39500,25
29605,3,39501,25
30214,3,39508,25
29691,3,39514,25
29687,3,39527,25
29686,3,39528,25
29685,3,39529,25
29684,3,39530,25
29683,3,39532,25
29682,3,39533,25
29681,3,39534,25
29680,3,39535,25
29679,3,39536,25
29678,3,39545,25
29670,3,39553,25
29665,3,39558,25
29663,3,39560,25
29891,3,39564,25
29696,3,39586,25
34540,3,39597,25
29740,3,39598,25
34541,3,39599,25
34542,3,39600,25
30144,3,39627,25
29747,3,39629,25
29767,3,39648,25
29766,3,39649,25
29759,3,39690,25
29758,3,39691,25
29757,3,39692,25
29756,3,39693,25
29755,3,39694,25
29782,3,39713,25
29786,3,39733,25
29787,3,39734,25
29788,3,39735,25
29789,3,39736,25
29790,3,39737,25
29781,3,39739,25
29780,3,39746,25
32798,3,39757,25
32767,3,39767,25
32776,3,39768,25
32763,3,39769,25
29812,3,39791,25
30073,3,39798,25
30074,3,39800,25
30075,3,39801,25
30072,3,39802,25
29928,3,39804,25
29929,3,39805,25
29930,3,39806,25
29931,3,39807,25
