id,BomCode,BomCodeName,CanPacking,Remark,LastUpdatedDateTime,NeedPicking
2125,FC11901L,非标19mm见光侧板(左),0,,2013-07-29 21:04:02.967,1
2126,FC11901R,非标19mm见光侧板(右),0,,2013-07-29 21:03:58.633,1
2127,FC12601,非标26mm见光侧板,0,,2013-07-29 21:03:53.287,1
2128,FMM0116,16mm平板掩门(有孔),0,,2013-05-07 17:04:05.8,1
2129,FC12601L,非标26mm见光侧板(左),0,,2013-07-29 21:03:47.087,1
2130,FG0211901L,非标19mm做形底固层(左),0,,2013-08-03 11:55:40.717,1
2131,FC12601R,非标26mm见光侧板(右),0,,2013-07-29 21:03:40.04,1
2132,FC21601,非标16mm不见光侧板,0,,2013-07-29 21:03:33.44,1
2133,FMM0119,19mm平板掩门(有孔),0,,2013-05-07 17:05:17.197,1
2134,FC21901,非标19mm不见光侧板,0,,2013-07-29 21:03:26.733,1
2135,FG0211901R,非标19mm做形底固层(右),0,,2013-08-03 11:55:37.453,1
2136,FC22601,非标26mm不见光侧板,0,,2013-07-29 21:03:20.943,1
2137,FG0111601,非标16mm做形顶固层,0,,2013-08-03 11:55:17.05,1
2138,FMM0216,16mm平板掩门(无孔),0,,2012-07-03 02:43:56.317,1
2139,FG0111601L,非标16mm做形顶固层(左),0,,2013-08-03 11:52:05.09,1
2140,FMM0219,19mm平板掩门(无孔),0,,2012-07-03 02:43:44.77,1
2141,FG0219,19mm支撑顶柜加固条,0,,2013-08-03 11:52:40.483,1
2142,FG0221601,非标16mm底固层,0,,2013-08-03 11:51:18.123,1
2143,FG0111601R,非标16mm做形顶固层(右),0,,2013-08-03 11:51:57.293,1
2144,FG0111901,非标19mm做形顶固层,0,,2013-08-03 11:51:52.13,1
2145,FG0111901L,非标19mm做形顶固层(左),0,,2013-08-03 11:51:47.45,1
2146,FG0111901R,非标19mm做形顶固层(右),0,,2013-08-03 11:51:43.313,1
2147,FG0119,19mm加固板,0,,2013-08-03 11:52:29.373,1
2148,FG0121601,非标16mm顶固层,0,,2013-08-03 11:51:39.037,1
2149,FG0121901,非标19mm顶固层,0,,2013-08-03 11:51:35.113,1
2150,FG0211601,非标16mm做形底固层,0,,2013-08-03 11:51:09.663,1
2151,FG0211601L,非标16mm做形底固层(左),0,,2013-08-03 11:51:06.1,1
2152,FG0216,16mm支撑顶柜加固条,0,,2013-08-03 11:52:19.997,1
2153,FG0221901,非标19mm底固层,0,,2013-08-03 11:51:01.947,1
2154,FG0311601,非标16mm做形中固层,0,,2013-08-03 11:50:50.217,1
2155,FG0311601L,非标16mm做形中固层(左),0,,2013-08-03 11:50:46.983,1
2156,FG0311601R,非标16mm做形中固层(右),0,,2013-08-03 11:50:42.137,1
2157,FG0311901,非标19mm做形中固层,0,,2013-08-03 11:50:38.613,1
2158,FG0311901L,非标19mm做形中固层(左),0,,2013-08-03 11:50:35.213,1
2159,FG0311901R,非标19mm做形中固层(右),0,,2013-08-03 11:50:31.91,1
2160,FG0321601,非标16mm中固层,0,,2013-08-03 11:50:28.09,1
2161,FG0321602,非标16mm无孔中固层,0,,2013-08-03 11:50:25.07,1
2162,FG0321901,非标19mm中固层,0,,2013-08-03 11:50:21.543,1
2163,FG0321902,非标19mm无孔中固层,0,,2013-08-03 11:50:14.06,1
2164,FH11601L,非标16mm做形活层(左),0,,2013-08-06 09:29:19.94,1
2165,FH11601R,非标16mm做形活层(右),0,,2013-08-06 09:29:16.407,1
2166,FH11901,非标19mm做形活层,0,,2013-08-06 09:29:12.983,1
2167,FH11901L,非标19mm做形活层(左),0,,2013-08-06 09:29:09.01,1
2168,FH11901R,非标19mm做形活层(右),0,,2013-08-06 09:29:05.487,1
2169,FH21601,非标16mm活层,0,,2013-08-06 09:29:01.27,1
2170,FH21901,非标19mm活层,0,,2013-08-06 09:28:57.67,1
2171,FJ0116,非标16mm脚线,0,,2013-08-05 15:28:48.543,1
2172,FJ0119,非标19mm脚线,0,,2013-08-05 15:28:45.38,1
2173,FJ0216,非标16mm脚线加固条,0,,2013-08-05 15:28:38.09,1
2174,FJ0219,非标19mm脚线加固条,0,,2013-08-05 15:28:29.95,1
2175,FMM0616,16mm梗门板,0,,2012-07-03 02:43:30.34,1
2176,FMM0619,19mm梗门板,0,,2012-07-03 02:43:17.66,1
2177,FMX0510,非标10mm实木贴皮板,0,,2013-07-26 11:02:33.047,1
2178,FQ0416,16mm门铰条,0,,2012-07-03 02:41:28.71,1
2179,FQ0419,19mm门铰条,0,,2012-07-03 02:41:15.27,1
2180,FQ0616,16mm顶底盒侧板,0,,2013-07-29 21:03:16.51,1
2181,FQ0619,19mm顶底盒侧板,0,,2013-07-29 21:03:12.13,1
2182,FQ0716,16mm顶底盒底板,0,,2012-07-03 02:40:33.333,1
2183,FQ0719,19mm顶底盒底板,0,,2012-07-03 02:40:19.7,1
2184,FQ0816,16mm顶底盒顶板,0,,2012-07-03 02:39:38.183,1
2185,FQ0819,19mm顶底盒顶板,0,,2012-07-03 02:39:22.817,1
2186,FQ119,19mm非标板(做形或开槽),0,,2012-07-03 02:39:08.013,1
2187,FQ120,18.5mm非标板(做形或开槽),0,,2012-07-03 02:38:55.94,1
2188,FQ126,26mm非标板(做形或开槽),0,,2012-07-03 02:38:42.763,1
2189,FQ150,50mm非标板(做形或开槽),0,,2013-11-29 09:23:14.5,1
2190,FQ219,19mm非标板,0,,2013-05-04 11:40:33.44,1
2191,FQ220,18.5mm非标板,0,,2013-08-28 20:15:05.24,1
2192,FQ226,26mm非标板,0,,2012-07-03 02:36:46.187,1
2193,FMX1105,熊草腰带,0,,2012-07-03 20:25:47.787,1
2194,F1011E2-15,非标阻尼抽侧,0,,2012-07-09 09:12:02.72,1
2195,F1011E3-15,非标阻尼抽后,0,,2012-07-09 09:12:22.057,1
2196,FZC0315,非标阻尼抽侧,0,,2013-12-16 08:56:35.837,1
2197,FZH0315,非标阻尼抽后,0,,2013-12-16 08:56:50.463,1
2198,F10A26-18,矮柜面板18MM,0,,2014-06-19 14:38:43.533,1
2199,F10A26-25,矮柜面板25MM,0,,2014-06-19 14:38:49.81,1
2200,F19Y6-25,侧盒（侧板）,0,,2013-07-29 21:03:07.353,1
2201,F10A26-36,非标台面36MM,0,,2014-06-19 14:39:31.923,1
2202,FMS15,立体拼框条（竖条）,0,,2012-07-07 18:48:34.33,1
2203,FMH09,立体拼框条（横条）,0,,2012-07-07 18:48:10.31,1
2204,FMX0105,5mm饰面板（横纹）,0,,2014-04-22 15:36:15.67,1
2205,11Z,1#柜背板,0,,2013-08-02 21:44:10.52,1
2206,11ZZ,1#柜高背板,0,,2013-08-02 21:44:07.383,1
2207,12Z,2#柜背板,0,,2013-08-02 21:43:45.937,1
2208,12ZZ,2#柜高背板,0,,2013-08-02 21:43:41.803,1
2209,13Z,3#柜背板,0,,2013-08-02 21:43:36.847,1
2210,13ZZ,3#柜背板,0,,2013-08-02 21:43:33.097,1
2211,14Z,4#柜背板,0,,2013-08-02 21:43:28.88,1
2212,14ZZ,4#柜高背板,0,,2013-08-02 21:43:25.57,1
2213,17Z,7#柜背板,0,,2013-08-02 21:43:22.67,1
2214,17ZZ,7#柜高背板,0,,2013-08-02 21:43:19.337,1
2215,FB1_41,FB1_41封边带,0,,2012-07-12 20:26:23.697,1
2216,FBD45*12,封边带,0,,2012-07-11 11:30:01.607,1
2217,FBD45*15,封边带,0,,2012-07-11 13:11:33.383,1
2218,FBD45*18,封边带,0,,2012-07-11 13:19:18.803,1
2219,FBD45*22,封边带,0,,2012-07-11 14:07:12.93,1
2220,FBD45*29,封边带,0,,2012-07-11 13:24:03.6,1
2221,FBD45*57,,0,,2012-07-13 09:14:43.467,1
2222,FBD6*22,封边带,0,,2014-03-20 15:35:38.817,1
2223,FB1*41,,0,,2012-07-13 09:50:31.683,1
2224,FWBB,波浪百叶,0,,2013-05-02 20:22:55.487,1
2225,FWHP,尼斯百叶,0,,2013-05-02 20:22:51.533,1
2226,FWNP,冲浪百叶,0,,2013-05-02 20:22:47.71,1
2227,CG30200091,青灰海棠叶,0,,2012-07-11 21:13:37.817,1
2229,FB1D2*22-Y,,0,,2012-07-14 08:58:29.957,1
2230,601BH1,B款电视柜拼框上下横条,0,,2012-07-15 01:06:33.953,1
2231,601BS2,B款电视柜竖条③,0,,2012-07-15 01:05:59.94,1
2232,601BS1,B款电视柜拼框门竖条①,0,,2012-07-15 01:07:42.32,1
2233,306BY1-10,六斗柜顶板（10mm）,0,,2014-05-14 17:14:01.65,1
2234,306BY1-5,六斗柜顶板（5mm）,0,,2014-05-14 17:14:22.01,1
2235,FB1D2*22,封边带,0,,2012-07-16 20:45:08.77,1
2236,FB1D2*29,封边带,0,,2012-07-16 23:42:12.763,1
2237,FB1D2*29-Y,封边带,0,,2012-07-16 23:48:25.757,1
2239,FB1D2*41,封边带,0,,2012-07-18 00:26:45.477,1
2240,FBD45*31,封边带,0,,2014-05-17 08:35:17.613,1
2241,SC012-009,热熔胶,0,,2012-07-20 10:10:27.38,1
2242,SC012-010,热熔胶,0,,2012-07-20 10:12:52.977,1
2243,FZM0198,非标格子架面板(封边),0,,2013-08-02 16:22:39.353,1
2244,FZM0298,非标裤架面板(封边),0,,2013-08-02 16:29:05.827,1
2248,FWJ091-284,,0,,2012-07-23 13:25:41.673,1
2249,FBL105-019/03-TS,,0,,2012-07-25 22:31:33.663,1
2250,304024006,B款梳妆台柜体,0,,2014-03-17 19:48:44.9,1
2251,304024009,B款梳妆台抽芯,0,,2012-08-10 21:49:37.9,1
2252,203014001,23A2抽屉柜柜体,0,,2014-03-18 20:41:55.817,1
2253,203014002,23A2抽屉柜抽芯,0,,2012-08-10 21:48:21.757,1
2254,603034005,C款鞋柜柜体,0,,2014-03-17 14:11:10.613,1
2255,603034007,C款鞋柜抽芯,0,,2012-08-10 20:16:39.503,1
2256,FQ116,16mm非标板(做形或开槽),0,,2013-04-18 11:12:10.493,1
2257,FQ216,16mm非标板,0,,2013-04-18 11:10:20.06,1
2258,FZM0116,16mm平板抽面,0,,2016-11-25 19:51:00.613,1
2259,FB105,5mm非标板（做形）,0,,2013-12-19 08:38:56.893,1
2260,FX015,非标内圆弧抽面,0,,2015-05-20 19:52:32.827,1
2261,F19H1-2,支撑顶柜外侧板（见光）,0,,2014-06-19 11:46:50.513,1
2262,F19H3-2,掩门顶柜外侧板（见光）,0,,2014-06-19 11:46:07.99,1
2263,1017A3,7#柜中固层,0,,2013-08-03 11:49:13.08,1
2270,1011F1_1,1#平板中抽面,0,,2013-07-30 15:07:53.08,1
2271,1013E1_1,3#柜平板抽面,0,,2013-07-30 15:07:49.913,1
2272,1011T1_1,1#柜艇型抽面_1,0,,2013-09-17 09:57:13.89,1
2273,1011L1_1,1#柜立体抽面_1,0,,2013-07-30 15:07:43.42,1
2274,1011P3,1#吸塑抽面,0,,2013-08-02 16:49:10.973,1
2275,1013P3,3#吸塑抽面,0,,2013-08-02 16:49:07.407,1
2276,1014P3,4#吸塑抽面,0,,2013-08-02 16:49:03.53,1
2277,1011N1_1,1#内圆弧抽面,0,,2015-05-20 19:55:47.627,1
2278,1013N1_1,3#内圆弧抽面,0,,2013-07-30 15:07:23.79,1
2279,1014N1_1,4#内圆弧抽面,0,,2013-07-30 15:07:19.503,1
2280,1011E8_10,1、3、4#柜抽侧_10,0,,2013-07-30 15:19:16.887,1
2281,1013E3_10,3#柜抽后_10,0,,2013-07-30 15:20:41.797,1
2282,1014E3_10,4#柜抽后_10,0,,2013-07-30 15:20:38.433,1
2283,1013E4_10,3#柜抽底_10,0,,2013-07-30 16:51:52.03,1
2284,1014E4_10,4#柜抽底_10,0,,2013-07-30 16:51:48.297,1
2285,1013E9_1,3#柜豪华抽后,0,,2013-07-30 15:20:35.33,1
2286,1014E9_1,4#柜豪华抽后,0,,2013-07-30 15:20:32.06,1
2287,1013E4_1,3#柜豪华抽底,0,,2013-07-30 16:51:43.51,1
2288,1011E9_1,1#柜豪华抽后,0,,2013-07-30 15:20:27.9,1
2289,1014E4_1,4#柜豪华抽底,0,,2013-07-30 16:51:37.497,1
2290,1011E8_10_JJ,1、3、4#柜抽侧_10,0,,2013-07-30 15:19:13.67,1
2291,1011E9_10_JJ,1#柜抽后_10,0,,2013-07-30 15:20:24.49,1
2292,1013E3_10_JJ,3#柜抽后_10,0,,2013-07-30 15:20:21.333,1
2293,1014E3_10_JJ,4#柜抽后_10,0,,2013-07-30 15:20:18.453,1
2294,1011E4_10_JJ,1#柜抽底_10,0,,2013-07-30 16:51:32.31,1
2295,1013E4_10_JJ,3#柜抽底_10,0,,2013-07-30 16:51:14.37,1
2296,1014E4_10_JJ,4#柜抽底_10,0,,2013-07-30 16:51:08.26,1
2297,1014A2_1,4#柜中固层,0,,2013-08-03 11:48:10.55,1
2298,1011A2_1,1#柜中固层,0,,2013-08-03 11:47:56.623,1
2299,1013A2_1,3#柜中固层,0,,2013-08-03 11:47:38.697,1
2300,1013I4,3#柜裤架面,0,,2013-08-02 16:29:02.527,1
2301,1011I6,1#柜经济裤架面,0,,2013-08-02 16:28:59.317,1
2302,1013I5,3#柜经济裤架面,0,,2013-08-02 16:28:56.123,1
2303,1011I2_JJ,1、3#柜裤架侧,0,,2013-08-02 16:30:13.29,1
2304,1011I3_JJ,1#柜裤架后,0,,2013-08-02 16:31:12.56,1
2305,1013I2_JJ,3#柜裤架后,0,,2013-08-02 16:31:09.753,1
2306,1011G7,1#柜格子架面,0,,2013-08-02 16:22:35.907,1
2307,1013G7,3#柜格子架面,0,,2013-08-02 16:22:32.593,1
2308,1011G8,1#经济格子架面板,0,,2013-08-02 16:22:29.553,1
2309,1013G8,3#经济格子架面板,0,,2013-08-02 16:22:26.467,1
2310,1011G2_JJ,1、3#柜格子架左侧板,0,,2013-07-29 21:02:52.253,1
2311,1011G6_JJ,1、3#柜格子架右侧,0,,2013-08-02 16:24:08.22,1
2312,1011G3_JJ,1#柜格子架后,0,,2013-08-02 16:24:39.527,1
2313,1013G3_JJ,3#柜格子架后,0,,2013-08-02 16:24:36.443,1
2314,1011G4_JJ,1#柜格子架横间,0,,2013-08-02 16:26:20.353,1
2315,1013G4_JJ,3#柜格子架横间,0,,2013-08-02 16:26:17.243,1
2316,1011G5_JJ,1、3#柜格子架竖间,0,,2013-08-02 16:27:24.16,1
2317,WJ091-155,1#时尚防滑裤架,0,,2012-08-10 22:06:28.093,1
2318,1011E1_1,1#柜平板抽面,0,,2013-07-30 15:07:15.54,1
2319,1011E4_1,1#柜豪华抽底,0,,2013-07-30 16:50:26.857,1
2320,WJ091-035,1#不锈钢拉篮,0,,2012-08-12 14:47:20.907,1
2321,WJ091-036,3#不锈钢拉篮,0,,2012-08-12 14:48:04.487,1
2322,WJ091-153,1#藤拉篮,0,,2012-08-12 14:48:51.86,1
2323,104033A01,活动L架面板,0,,2014-05-15 08:09:43.26,1
2324,104033A02,活动L架小竖板右,0,,2014-05-15 08:09:38.01,1
2325,104033A03,活动L架L架层板,0,,2014-05-15 08:09:31.413,1
2326,104033A04,活动L架L架侧板,0,,2014-05-15 08:09:27.547,1
2327,104033A05,活动L架长竖板右,0,,2014-05-15 08:09:23.113,1
2328,104033A06,活动L架横加固条右,0,,2014-05-15 08:09:17.947,1
2329,104033A07,活动L架竖加固条右,0,,2014-05-15 08:09:12.993,1
2330,104033A08,活动L架小竖板左,0,,2014-05-15 08:09:08.09,1
2331,104033A09,活动L架长竖板左,0,,2014-05-15 08:09:02.007,1
2332,104033A10,活动L架横加固条左,0,,2014-05-15 08:08:56.967,1
2333,104033A11,活动L架竖加固条左,0,,2014-05-15 08:08:51.08,1
2334,104043A01,推拉式收纳箱面板,0,,2014-05-15 08:12:54.57,1
2335,104043A02,推拉式收纳箱背板,0,,2014-05-15 08:12:50.317,1
2336,104043A03,推拉式收纳箱层板,0,,2014-05-15 08:12:44.383,1
2337,104043A04,推拉式收纳箱抽前板1,0,,2014-05-15 08:12:37.8,1
2338,104043A05,推拉式收纳箱抽侧板,0,,2014-05-15 08:12:31.463,1
2339,104043A06,推拉式收纳箱抽前板2,0,,2014-05-15 08:12:26.47,1
2340,104043A07,推拉式收纳箱抽底,0,,2014-05-15 08:12:21.243,1
2341,104053A01,配饰柜后板,0,,2015-09-09 11:37:34.087,1
2342,104053A02,配饰柜前板,0,,2014-05-15 08:14:52.68,1
2343,104053A03,配饰柜挡板,0,,2014-05-15 08:14:47.46,1
2344,104053A04,配饰柜顶固层,0,,2014-05-15 08:14:41.517,1
2345,104053A05,配饰柜顶固层挡板,0,,2014-05-15 08:14:37.23,1
2346,104053A06,配饰柜加固条1,0,,2014-05-15 08:14:34.18,1
2347,104053A07,配饰柜中固层,0,,2014-05-15 08:14:28.26,1
2348,104053A08,配饰柜中固层挡板,0,,2014-05-15 08:14:24.467,1
2349,104053A09,配饰柜底固层,0,,2014-05-15 08:14:20.843,1
2350,104053A10,配饰柜底固层挡板,0,,2014-05-15 08:14:17.157,1
2351,104053A11,配饰柜加固条2,0,,2014-05-15 08:14:11.37,1
2352,104053A12,配饰柜背板,0,,2014-05-15 08:14:07.847,1
2353,104053A13,配饰柜方条1,0,,2014-05-15 08:14:02.843,1
2354,104053A14,配饰柜方条2,0,,2014-05-15 08:13:57.893,1
2355,104053A15,配饰柜格子架横间板,0,,2014-05-15 08:13:53.47,1
2356,104053A16,配饰柜格子架竖间板,0,,2014-05-15 08:13:50.49,1
2357,104034001,活动L架右式,0,,2014-05-15 08:10:45.39,1
2359,104034002,活动L架左式,0,,2014-05-15 08:08:44.74,1
2360,104044001,推拉式收纳箱,0,,2017-04-14 14:16:39.737,1
2361,104054001,配饰柜,0,,2017-04-14 14:16:39.727,1
2362,104023A02,3#活动收纳层板抽面,0,,2014-05-15 08:19:28.123,1
2363,104023A03,3#活动收纳层板面板,0,,2014-05-15 08:19:23.03,1
2364,104023A05,3#活动收纳层板挡板,0,,2014-05-15 08:19:16.893,1
2365,104023A01,3#活动收纳层板抽侧,0,,2014-05-15 08:19:09.52,1
2366,104023A04,3#活动收纳层板抽前.后,0,,2014-05-15 08:19:03.757,1
2367,104023A16,3#活动鞋层板面板,0,,2014-05-15 08:20:25.1,1
2368,104023A07,1#活动收纳层板抽面,0,,2014-05-15 08:18:57.73,1
2369,104023A08,1#活动收纳层板面板,0,,2014-05-15 08:18:53.757,1
2370,104023A10,1#活动收纳层板挡板,0,,2014-05-15 08:18:49.69,1
2371,104023A09,1#活动收纳层板抽前.后,0,,2014-05-15 08:18:44.883,1
2372,104023A17,1#活动鞋层板面板,0,,2014-05-15 08:20:21.29,1
2373,104023A11,1#活动钥匙挂板抽面,0,,2014-05-15 08:21:03.33,1
2374,104023A12,4#活动收纳层板抽面,0,,2014-05-15 08:18:37.933,1
2375,104023A13,4#活动鞋层板面板,0,,2014-05-15 08:20:18.13,1
2376,104023A14,4#活动收纳层板抽前.后,0,,2014-05-15 08:18:31.733,1
2377,104023A15,4#活动收纳层板挡板,0,,2014-05-15 08:18:27.993,1
2378,104023A06,3#活动钥匙挂板抽面,0,,2014-05-15 08:20:57.773,1
2379,104024001,3#活动收纳层板,0,,2014-05-15 08:18:21.98,1
2380,104024002,3#活动鞋层板,0,,2014-05-15 08:20:13.503,1
2381,104024003,3#活动钥匙挂板,0,,2017-04-14 14:16:39.66,1
2382,104024004,1#活动收纳层板,0,,2014-05-13 18:34:00.963,1
2383,104024005,1#活动鞋层板,0,,2014-05-15 08:20:06.9,1
2384,104024006,1#活动钥匙挂板,0,,2017-04-14 14:16:39.667,1
2385,104024007,4#活动收纳层板,0,,2014-05-15 08:18:15.013,1
2386,104013B02,3#4层百宝架顶.底固层,0,,2014-05-13 18:37:49.517,
2387,104013B03,3#4层百宝架侧板,0,,2014-05-13 18:37:43.747,
2388,104013B04,3#4层百宝架中竖板,0,,2014-05-13 18:37:39.767,
2389,104013B05,3#4层百宝架小中竖板,0,,2014-05-13 18:37:33.87,
2390,104013B06,3#4层百宝架中固层,0,,2014-05-13 18:37:28.393,
2391,104013B07,3#2层百宝架侧板,0,,2014-05-13 18:37:24.357,
2392,104013B01,3#4层百宝架背板,0,,2014-05-13 18:37:19.857,
2393,104013B09,3#2层百宝架中竖板,0,,2014-05-13 18:37:15.713,
2394,104013B08,3#2层百宝架背板,0,,2014-05-13 18:37:11.62,
2395,104013B10,3#1层百宝架侧板,0,,2014-05-13 18:36:33.77,
2396,104013B11,3#1层百宝架背板,0,,2014-05-13 18:36:25.087,
2397,104013B13,1#4层百宝架顶.底固层,0,,2014-05-13 18:36:22.0,
2398,104013B15,1#4层百宝架大中固层,0,,2014-05-13 18:36:17.11,
2399,104013B14,1#4层百宝架小中固层,0,,2014-05-13 18:36:11.967,
2400,104013B12,1#4层百宝架背板,0,,2014-05-13 18:36:07.127,
2401,104013B16,1#2层百宝架背板,0,,2014-05-13 18:36:03.68,
2402,104013B17,1#1层百宝架背板,0,,2014-05-13 18:35:59.96,
2403,104014001,3#4层百宝架,0,,2014-05-21 15:19:57.467,
2404,104014002,3#2层百宝架,0,,2017-04-14 14:29:40.003,
2405,104014003,3#1层百宝架,0,,2014-05-13 18:35:36.72,
2406,104014004,1#4层百宝架,0,,2014-05-21 15:11:26.52,
2407,104014005,1#2层百宝架,0,,2017-04-14 14:29:48.9,
2408,104014006,1#1层百宝架,0,,2014-05-13 18:35:17.88,
2409,304024005,B款梳妆台圆弧柜体,0,,2017-07-17 17:06:31.04,
2410,304024004,B款梳妆台圆弧柜门板,0,,2014-02-26 17:44:48.597,
2411,GG90000037,5mm白色烤漆磨砂玻璃BL2024,0,,2016-07-27 08:54:45.443,
2412,F19H24-2,矮柜外侧板,0,,2014-06-19 11:48:55.907,
2413,F19H24-3,矮柜外侧板,0,,2014-06-19 11:49:05.523,
2414,F19H35,抽屉柜外侧板,0,,2014-06-19 11:47:45.707,
2415,F19H36,电脑台下柜侧板①,0,,2014-06-19 11:47:22.683,
2416,F19H37,电脑台下柜侧板②,0,,2013-07-29 21:01:28.323,
2417,F19H38-L,电脑台上柜左外侧板,0,,2014-06-19 11:47:34.01,
2418,F19H38-R,电脑台上柜右外侧板,0,,2014-06-19 11:47:39.46,
2419,F10A37,电脑台顶板,0,,2012-08-23 10:32:56.627,
2420,F202EM2,E款电脑台台面（小）,0,,2013-07-29 14:06:18.543,
2421,F202EM1,E款电脑台台面（大）,0,,2013-07-29 14:06:12.98,
2422,F202F02,电脑台下柜侧板,0,,2013-07-29 21:01:09.407,
2423,F202EH1,CD架板①,0,,2012-08-23 10:46:31.09,
2424,F202EH2,CD架板②,0,,2012-08-23 10:47:30.667,
2425,F2019H1,转角柜后板①,0,,2012-08-23 14:16:00.053,
2426,F2019H2,转角柜后板②,0,,2012-08-23 10:51:51.81,
2427,F201EY5,5#柜转角柜脚线,0,,2013-08-05 15:28:20.99,
2428,F2019A6,书柜小侧板,0,,2013-07-29 21:01:03.877,
2429,F201EG1,写字板,0,,2013-07-26 08:35:26.763,
2430,F201EB5,5#柜转角柜中固层,0,,2013-08-03 11:43:35.55,
2431,F201EA7,7＃转角柜上固层,0,,2013-08-03 11:44:29.88,
2432,F201ED7,7＃转角柜下底固层,0,,2013-08-03 11:45:22.59,
2433,F201EY7,7＃转角柜脚线,0,,2013-08-05 15:28:17.04,
2434,F201EB7,7＃转角柜上中固层,0,,2013-08-03 11:45:12.527,
2435,F201EC7,7＃转角柜下中固层,0,,2013-08-03 11:45:09.133,
2436,F18-2,挡板(做型),0,,2017-05-15 14:57:06.21,
2437,F18-3,矮柜上挡板,0,,2013-08-31 12:09:56.993,
2438,LPB-5,5mm另配板,0,,2012-08-28 21:29:49.217,
2439,LPB-10,10mm另配板,0,,2012-08-28 21:30:49.98,
2440,LPB-12,12mm另配板,0,,2012-08-28 21:31:33.433,
2441,LPB-18,18mm另配板,0,,2012-08-28 21:32:24.057,
2442,LPB-25,25mm另配板,0,,2012-08-28 21:33:25.38,
2443,LPB-35,35mm另配板,0,,2013-06-26 09:02:24.877,
2444,LPB-45,45mm另配板,0,,2013-06-26 09:02:33.62,
2445,F10A3-1,抽屉柜底板,0,,2013-07-30 16:49:46.097,
2446,TM18-4,抽屉柜面板,0,,2014-06-19 19:38:04.663,
2447,FQ9923,23mm非标板（开槽）,0,,2012-08-29 16:19:40.23,
2448,1011E8_1,,0,,2012-08-30 11:06:22.783,
2450,F201EA5,5#柜转角柜固层,0,,2013-08-03 11:45:05.607,
2451,F10A1-4,非标上固层（前后见光）,0,,2013-08-03 11:44:09.133,
2452,F10A2-1,非标中固层（前后见光）,0,,2013-08-03 11:43:25.05,
2453,102DC1,B款形象台左侧板,0,,2013-07-29 21:00:58.34,
2454,102DC2,B款形象台右侧板,0,,2013-07-29 21:00:53.84,
2455,F1011E4-1,非标阻尼抽屉底板,0,,2013-07-30 16:49:41.033,
2456,F10A2-2,层板（配盾型托，前后见光）,0,,2012-09-05 17:35:48.747,
2457,F19A1-1,非标中竖板（前后见光）,0,,2012-09-05 17:36:53.763,
2458,CM-FBLS-5,非标封边拉手抽面（竖纹）,0,,2015-05-20 19:47:17.68,
2459,FBL105-019-TS,10mm钢化玻璃,0,,2016-07-27 08:56:26.2,
2460,CM-FBLS-6,非标封边拉手抽面（竖纹）,0,,2015-05-20 19:47:34.55,
2461,1013F2_10,3#柜中抽侧_10,0,,2013-07-30 15:18:58.577,
2462,F10A3-4,非标底固层（前后见光）,0,,2013-08-03 11:41:20.343,
2463,F19H24-4,矮柜外侧板(18MM),0,,2014-06-19 11:48:37.643,
2464,F19H24-5,矮柜外侧板(25MM),0,,2014-06-19 11:47:55.463,
2465,F19H24-6,矮柜外侧板(25MM),0,,2014-06-19 11:48:11.487,
2466,F301CY1_2,C款床屏板①,0,,2012-09-10 21:25:06.447,
2467,F301CY2,C款1.5M床屏板②,0,,2012-09-10 21:26:05.04,
2468,F301CY3,C款1.5M床屏板③,0,,2012-09-10 21:27:16.397,
2469,F301CY4,C款床屏板④,0,,2012-09-10 21:28:10.89,
2470,F3019N2,1.5M床架加固条,0,,2013-08-03 11:42:46.517,
2471,F3019W5_2,1.5M床架板（尾）,0,,2012-09-10 21:30:33.083,
2472,F3019Y2_2,1.5M装饰条①,0,,2012-09-10 21:34:16.113,
2473,F301CH2_2,C款1.5M装饰条②,0,,2012-09-10 21:35:26.55,
2474,F301CM1,C款支撑板,0,,2014-06-19 16:31:06.917,
2475,F301DY1_2,D款1.5M床屏板①,0,,2012-09-10 21:38:12.747,
2476,F301DY2,D款1.5M床屏板②,0,,2012-09-10 21:39:38.347,
2477,F301DY3,D款1.5M床屏板③,0,,2012-09-10 21:40:42.577,
2478,F3019L2,装饰条③,0,,2012-09-10 21:41:53.687,
2479,F301DM1,D款支撑板,0,,2013-08-06 09:37:32.053,
2480,F3019J1,2.0M床架中固条①,0,,2013-08-03 11:42:42.713,
2481,F3019J2,2.0M床架侧固条,0,,2013-08-03 11:42:39.177,
2482,F3019J3,2.0M床架中固条②,0,,2013-08-03 11:42:35.35,
2483,F3019G2_2,2.0床架板,0,,2012-09-10 21:47:49.43,
2484,F1011I1-1,活动裤架面板(海纳百穿),0,,2013-08-02 16:28:53.287,
2485,F18A2-1,玄关柜圆弧层板(18MM),0,,2014-06-19 12:05:47.31,
2486,F18A2-2,玄关柜圆弧层板(25MM),0,,2014-06-19 12:05:53.26,
2487,FMX1910,非标5mm海绵皮革板,0,,2013-02-27 09:21:05.377,
2488,F19A8,抽屉挂板(18MM）,0,,2013-08-02 21:52:11.91,
2489,F18A5-1L,圆弧顶柜下固层-左,0,,2014-06-19 12:04:30.06,
2490,F18A5-1R,圆弧顶柜下固层-右,0,,2014-06-19 12:04:24.367,
2491,F10A18-L,柱切角掩门顶柜下固层-左,0,,2014-06-19 14:41:20.36,
