MaterialId,Price,CanModifyPrice,CanBeSold,OrderQuantityMin,OrderQuantityMax,BatchIncrement,PricingMode,GoodsCategoryId,GoodsType,UseStatus,WeightedAveragePrice,IsPurchaseRequest,MaterialPropertiesId,CanModifySpec,CanModifyColor,FinanceSubjectId,StockUpType,StockUpperLimit,StockLowerLimit,SafetyStock,IsShelfLife,ShelfLifeDays,PackingNum,ProduceBaseNum,StockUpWareHouse,ReplenishType,IsBZ,PickingNumber,PickingCode,IncomeFinanceSubjectId,CostFinanceSubjectId,StockFinanceSubjectId,Remark,PVCCode,ProcessPickingNumber,ProcessCode,OldPrice,GroovingNumber,LinellaePickingNumber,LinellaeCode,SecondPackingNum,CurrentStock,UnAuditingPrice,PriceChangeWhys,PriceAuditType,GroupIndex,Sequence,ExcludeColorCheck,ImportFrom2020,IsWood,MaterialType,RawMaterialType
45156,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45157,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45158,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45159,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45160,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45161,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45162,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45163,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45164,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45165,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45166,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45167,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45168,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45169,,0,0,,,,1,68,1,2,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45170,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45171,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45172,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45173,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45174,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45175,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45176,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45177,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45178,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45179,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45180,,1,0,,,,1,68,1,4,,0,3,0,0,,2,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,,,,,,,,,,,,,,,,0,1,0,,
45181,,1,0,,,,1,68,1,4,,0,3,0,0,,2,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,,,,,,,,,,,,,,,,0,1,0,,
45182,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,,,,,,,,,,,,,,,,0,1,0,,
45183,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,,,,,,,,,,,,,,,,0,1,0,,
45184,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45185,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45186,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45187,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45188,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45189,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45190,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45191,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45192,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45193,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45194,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45195,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45196,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45197,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45198,,0,0,,,,1,68,1,2,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45199,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45200,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45201,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45202,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45203,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45204,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45205,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45206,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45207,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45208,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45209,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45210,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,6,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45211,,0,1,,,,1,70,1,4,,0,3,0,0,,3,90.00,48.00,8.00,0,,1,,,,,,,9,17,24,,,,,,,,,,,,,,,,0,1,0,,
45212,,1,1,,,,1,68,1,4,0.00,0,3,0,0,,3,1.00,1.00,1.00,0,,1,,,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45213,,0,1,,,,1,69,1,4,,0,3,0,0,,3,150.00,72.00,20.00,0,,1,,,,,,,9,17,24,,,,,,,,,,,,,,,,0,1,0,,
45214,,0,1,,,,1,78,2,4,,0,2,0,0,,3,7000.00,1500.00,500.00,0,,1,,,,,,,10,18,26,,,,,,,,,,,,,,,,0,1,0,,
45215,,0,1,,,,1,229,1,4,,0,2,0,0,,3,50000.00,30000.00,0.00,0,,1,1.00,5,,,,,11,19,27,,,,,,,,,,,,,,,,0,1,0,,
45216,,0,1,,,,1,231,1,4,,0,2,0,0,,3,60.00,40.00,25.00,0,,1,1.00,5,,,,,11,19,27,,,,,,,,,,,,,,,,0,1,0,,
45217,,0,1,,,,1,231,1,4,,0,2,0,0,,3,60.00,40.00,25.00,0,,1,1.00,5,,,,,11,19,27,,,,,,,,,,,,,,,,0,1,0,,
45218,3.50,0,1,,,,3,87,2,4,,0,2,0,0,,3,1200.00,300.00,300.00,0,,1,1.00,5,,,,,10,18,26,,,,,,,,,,,,,3,,,0,1,0,,
45219,3.20,0,1,,,,3,87,2,4,,0,2,0,0,,3,1200.00,300.00,300.00,0,,1,1.00,5,,,,,10,18,26,,,,,,,,,,,,,3,,,0,1,0,,
45220,,0,1,,,,3,87,2,4,,0,2,0,0,,3,1200.00,300.00,300.00,0,,1,1.00,5,,,,,10,18,26,,,,,,,,,,,,,,,,0,1,0,,
45221,546.00,0,1,,,,1,203,2,4,,0,2,0,0,,3,1.00,1.00,1.00,0,,1,,,,,,,10,18,26,,,,,,,,,,,,,3,,,0,1,0,,
45222,,1,0,,,,2,284,1,4,,0,1,1,1,,2,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
45223,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45224,,0,1,,,,1,69,1,4,,0,3,0,0,,3,2500.00,1000.00,200.00,0,,1,,,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45225,,0,1,,,,1,69,1,4,,0,3,0,0,,3,130.00,50.00,20.00,0,,1,,,,,,,9,17,24,,,,,,,,,,,,,,,,0,1,0,,
45226,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45227,,0,1,,,,1,69,1,4,,0,3,0,0,,3,150.00,72.00,20.00,0,,1,,,,,,,9,17,24,,,,,,,,,,,,,,,,0,1,0,,
45228,,0,1,,,,1,69,1,4,,0,3,0,0,,3,1500.00,600.00,100.00,0,,1,,,,,,,9,17,24,3.15特价，打95折,,,,,,,,,,,,,,,0,1,0,,
45229,,0,1,,,,1,69,1,4,,0,3,0,0,,3,90.00,45.00,20.00,0,,1,,,,,,,9,17,24,,,,,,,,,,,,,,,,0,1,0,,
45230,,0,1,,,,1,70,1,4,,0,3,0,0,,3,80.00,40.00,10.00,0,,1,,,,,,,9,17,24,,,,,,,,,,,,,,,,0,1,0,,
45231,,1,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
45232,,1,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
45233,140.00,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,新增物料，待审核单价,3,,,0,1,0,,
45234,46.00,0,1,,,,1,69,1,4,,0,3,0,0,,3,500.00,100.00,50.00,0,,1,,,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,3,,,0,1,0,,
45235,109.00,0,1,,,,1,405,1,4,0.00,0,3,0,0,,3,0.00,0.00,0.00,0,,1,,,,,,,9,17,24,,,,,,,,,,,,,3,,,0,1,0,,
45236,35.00,0,1,,,,1,69,1,4,,0,3,0,0,,3,1500.00,600.00,100.00,0,,1,,,,,,,9,17,24,3.15特价，打95折,,,,,,,,,,,,3,,,0,1,0,,
45237,39.00,0,1,,,,1,69,1,4,,0,3,0,0,,3,300.00,100.00,30.00,0,,1,,,,,,,9,17,24,,,,,,,,,,,,,3,,,0,1,0,,
45238,60.00,0,1,,,,1,69,1,4,,0,3,0,0,,3,300.00,100.00,30.00,0,,1,,,,,,,9,17,24,,,,,,,,,,,,,3,,,0,1,0,,
45239,200.00,0,1,,,,1,70,1,4,,0,3,0,0,,3,320.00,100.00,60.00,0,,1,,,,,,,9,17,24,"5.1特价,打95折",,,,,,,,,,,,3,,,0,1,0,,
45240,106.00,0,1,,,,1,70,1,4,,0,3,0,0,,3,400.00,60.00,30.00,0,,1,,,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,3,,,0,1,0,,
45241,142.00,0,1,,,,1,56,4,4,,0,3,0,0,,3,1700.00,1200.00,600.00,0,,1,,,,,,,8,16,23,,,,,,,,,,,,,3,,,0,1,0,,
45242,,0,0,,,,2,284,1,2,,0,1,1,0,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
45243,,0,0,,,,1,64,1,4,,0,1,1,0,,1,0.00,0.00,0.00,0,,1,,,,,,,11,19,42,,,,,,,,,,,,,,,,0,1,0,,
45244,,0,0,,,,1,64,1,4,,0,1,1,0,,1,0.00,0.00,0.00,0,,1,,,,,,,11,19,42,,,,,,,,,,,,,,,,0,1,0,,
45245,,0,0,,,,1,64,1,4,,0,1,1,0,,1,0.00,0.00,0.00,0,,1,,,,,,,11,19,42,,,,,,,,,,,,,,,,0,1,0,,
45246,,0,0,,,,1,64,1,4,,0,1,1,0,,1,0.00,0.00,0.00,0,,1,,,,,,,11,19,42,,,,,,,,,,,,,,,,0,1,0,,
45247,,1,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
45248,,0,0,,,,1,64,1,4,,0,1,1,0,,1,0.00,0.00,0.00,0,,1,,,,,,,11,19,42,,,,,,,,,,,,,,,,0,1,0,,
45249,,0,0,,,,1,64,1,4,,0,1,1,0,,1,0.00,0.00,0.00,0,,1,,,,,,,11,19,42,,,,,,,,,,,,,,,,0,1,0,,
45250,,0,0,,,,1,68,1,4,0.00,0,3,0,0,,3,1.00,1.00,0.00,0,,1,,,,,,,9,17,24,,,,,,,,,,,,,,,,0,1,0,,
45251,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45252,,0,0,,,,2,202,1,4,,0,2,1,0,,1,0.00,0.00,0.00,0,,1,,,,,,,10,18,26,,,,,,,,,,,,,,,,0,1,0,,
45253,,0,0,,,,1,64,1,4,,0,1,1,0,,1,0.00,0.00,0.00,0,,1,,,,,,,11,19,42,,,,,,,,,,,,,,,,0,1,0,,
45254,,0,0,,,,1,64,1,4,,0,1,1,0,,1,0.00,0.00,0.00,0,,1,,,,,,,11,19,42,,,,,,,,,,,,,,,,0,1,0,,
45255,,0,0,,,,1,64,1,4,,0,1,1,0,,1,0.00,0.00,0.00,0,,1,,,,,,,11,19,42,,,,,,,,,,,,,,,,0,1,0,,
45256,,1,0,,,,2,31,1,4,,0,1,1,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,,
45257,,0,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
45258,,0,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
45259,,0,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
45260,,0,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
45261,,0,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
45262,,0,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
45263,,0,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
45264,,0,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
45265,,0,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
45266,,0,1,,,,1,70,1,4,,0,3,0,0,,3,320.00,100.00,60.00,0,,1,,,,,,,9,17,24,"5.1特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45267,,0,1,,,,1,70,1,4,,0,3,0,0,,3,400.00,60.00,30.00,0,,1,,,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45268,,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45269,,0,1,,,,1,69,1,4,,0,3,0,0,,3,2500.00,1000.00,200.00,0,,1,,,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,,,,,0,1,0,,
45270,140.00,0,1,,,,1,68,1,4,,0,3,0,0,,3,1000.00,300.00,50.00,0,,1,,,,,,,9,17,24,"3.15特价,打95折",,,,,,,,,,,新增物料，待审核单价,3,,,0,1,0,,
45271,,0,1,,,,1,69,1,4,,0,3,0,0,,3,150.00,72.00,20.00,0,,1,,,,,,,9,17,24,,,,,,,,,,,,,,,,0,1,0,,
45272,,0,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
45273,,0,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
45274,,0,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
45275,13.00,0,1,,,,1,84,2,4,,0,2,0,0,,3,8000.00,3000.00,0.00,0,,1,1.00,5,,,,,10,18,26,,,,,,,,,,,,,3,,,0,1,0,,
45276,,0,1,,,,1,203,2,4,,0,2,1,0,,3,0.00,0.00,0.00,0,,1,1.00,6,,,,,10,18,26,,,,,,,,,,,,,,,,0,1,0,,
45277,4.00,0,1,,,,1,203,2,4,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,1.00,5,,,,,10,18,26,,,,,,,,,,,,,3,,,0,1,0,,
45278,35.00,0,1,,,,1,41,2,4,,0,2,0,0,,3,10000.00,2000.00,0.00,0,,1,1.00,5,,,,,10,18,26,,,,,,,,,,,,,3,,,0,1,0,,
45279,,0,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
45280,,0,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
45281,,0,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
45282,,0,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
45283,,0,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
45284,,0,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
45285,,0,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
45286,,0,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
45287,,0,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
45288,,0,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
45289,3.45,0,1,,,,1,402,2,4,0.00,1,2,0,0,,3,,,,0,,1,1.00,5,,,,,10,18,26,,,,,,,,,,,,,3,,,0,1,0,,
45290,,0,1,,,,1,211,2,4,,0,2,0,0,,3,,,,0,,1,,,,,,,10,18,26,,,,,,,,,,,,,,,,0,1,0,,
45291,45.00,0,1,,,,3,87,2,4,,0,2,0,0,,3,1200.00,300.00,300.00,0,,1,1.00,5,,,,,10,18,26,,,,,,,,,,,,,3,,,0,1,0,,
45292,48.00,0,1,,,,3,87,2,4,,0,2,0,0,,3,1200.00,300.00,300.00,0,,1,1.00,5,,,,,10,18,26,,,,,,,,,,,,,3,,,0,1,0,,
45293,12.00,0,1,,,,3,87,2,4,,0,2,0,0,,3,1200.00,300.00,300.00,0,,1,1.00,5,,,,,10,18,26,,,,,,,,,,,,,3,,,0,1,0,,
45294,,0,1,,,,1,229,1,4,,0,2,0,0,,3,50000.00,30000.00,0.00,0,,1,1.00,5,,,,,11,19,27,,,,,,,,,,,,,,,,0,1,0,,
45295,,1,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
45296,,0,1,,,,1,211,2,4,,0,2,0,0,,3,,,,0,,1,,,,,,,10,18,26,,,,,,,,,,,,,,,,0,1,0,,
45297,,0,1,,,,1,406,1,4,0.00,0,3,0,0,,3,0.00,0.00,0.00,0,,1,,,,,,,9,17,24,,,,,,,,,,,,,,,,0,1,0,,
45298,30.00,0,0,,,,1,51,1,4,0.00,0,1,0,0,,3,0.00,0.00,0.00,0,,1,,4,,,,,11,19,42,,,,,,,,,,,,,3,,,0,1,0,,
45299,30.00,0,1,,,,1,51,1,4,0.00,0,1,0,0,,3,400.00,200.00,110.00,0,,1,,4,,,,,11,19,42,,,,,,,,,,,,,3,,,0,1,0,,
45300,30.00,0,1,,,,1,51,1,4,0.00,0,1,0,0,,3,400.00,200.00,110.00,0,,1,,4,,,,,11,19,42,,,,,,,,,,,,,3,,,0,1,0,,
45301,30.00,0,1,,,,1,51,1,4,0.00,0,1,0,0,,3,400.00,200.00,110.00,0,,1,,4,,,,,11,19,42,,,,,,,,,,,,,3,,,0,1,0,,
45302,,0,1,,,,1,51,1,4,0.00,0,1,0,0,,3,400.00,200.00,110.00,0,,1,,4,,,,,11,19,42,,,,,,,,,,,,,,,,0,1,0,,
45303,30.00,0,1,,,,1,51,1,4,0.00,0,1,0,0,,3,400.00,200.00,110.00,0,,1,,4,,,,,11,19,42,,,,,,,,,,,,,3,,,0,1,0,,
45304,,0,0,,,,1,51,1,4,0.00,0,1,0,0,,3,0.00,0.00,0.00,0,,1,,4,,,,,11,19,42,,,,,,,,,,,,,,,,0,1,0,,
45305,,0,1,,,,1,51,1,4,0.00,0,1,0,0,,3,400.00,200.00,110.00,0,,1,,4,,,,,11,19,42,,,,,,,,,,,,,,,,0,1,0,,
45306,,0,1,,,,1,51,1,4,0.00,0,1,0,0,,3,0.00,0.00,0.00,0,,1,,4,,,,,11,19,42,,,,,,,,,,,,,,,,0,1,0,,
